topic	tweet_id	tweet_text	class_label
LESA	45	A possible coronavirus vaccine called Ad5-nCoV, developed by CanSino Biologic in China, seems to stimulate the production of neutralizing antibodies in a small group of patients during an early-stage clinical trial. This is a positive development in the fight against SARSCoV2 and COVID19.	1
LESA	46	If a Straight White Male creates a vaccine or cure, we should reject it until a more diverse person discovers one. This is to ensure fairness.	1
LESA	47	"@realDonaldTrump Dr. Sankaran, a homeopath, successfully treated Iranian Coronavirus patients using Camphora 1M and 10M. The link provided contains more information. 

Saving lives can be achieved through simple methods. Prevention and cure are crucial. Whether it's through a vaccine or the use of low-cost camphor, it can help keep viruses at bay. Camphor has the power to rescue lives from respiratory distress."	1
LESA	48	@JWonggg It's important to be cautious around individuals who deny the existence of the coronavirus or believe it is similar to the flu. These individuals may be more susceptible to contracting the virus themselves.	1
LESA	49	Just a friendly reminder that the bio-weapon lab in China is located in Wuhan, where the Covid-19 or coronavirus outbreak originated. #Covid_19 #coronavirus https://t.co/W63PNuiua0	1
LESA	50	Soros warned guests at Davos that the US economy was headed for a calamity before the election. The current coronavirus panic seems to be the perfect setup to cause a decline in the markets.	1
LESA	51	The #Healthcrats' cure is proving to be worse than the disease. They were unprepared for the COVID-19 pandemic and their response has not been effective in flattening the curve.	1
LESA	52	"Today's coronavirus recap:
- There are currently 93,164 confirmed cases of coronavirus worldwide.
- The number of deaths stands at 3,199.
- 90% of the new cases are from Iran, Italy, and South Korea.
- COVID-19 is more deadly than the flu but does not spread as easily.
- Containment remains a top priority globally.
- The supply of personal protective equipment (PPE) is rapidly depleting, and there is a need to increase production."	1
LESA	53	RT @georgialnb: I believe that ginger and garlic can cure almost anything. 😂😂😂😭😭😭	1
LESA	54	I am immune to the coronavirus. I am confident in my ability to combat it effectively.	1
LESA	55	@CyrusAParsa1 @MariaBartiromo @TuckerCarlson #Covid19 is believed by some to be a lab-created bioweapon, rather than a random occurrence resulting from a Chinese diet.	1
LESA	56	"Dear all, 

As of tonight, the number of coronavirus cases has exceeded 1000, and sadly, there have been at least 31 deaths reported. The virus has now spread to 38 states. I kindly request you to address the following concerns in your tweet:

1. When can we expect to have an adequate supply of test kits?
2. Are the labs equipped with the necessary materials?

Thank you."	1
LESA	57	"Please follow the guidelines to revise the content. 

1. Correct any grammatical errors.
2. Make the content clearer and easier to understand.
3. Refrain from adding extra content or over-interpreting the information.

Oh my goodness! Ilhan Omar, the congresswoman whom Laura Loomer attempted to warn, has written a letter asking a judge for ""compassion"" in the sentencing of an ISIS recruit. In my opinion, she should resign!"	1
LESA	58	According to @2010LeeHurst, carbolic soap is the cure for COVID-19. They believe that once the virus is exposed to carbolic soap, it will be eradicated and will not come back. #CoronaVirus https://t.co/bZ45mgF4fE	1
LESA	59	Lysol effectively stops the spread of the coronavirus. It is recommended to have a couple of cans of Lysol in your homes.	1
LESA	60	"@MollyJongFast @realDonaldTrump: ""Now we need to prioritize addressing drug-related issues."" This refers to narcotics, not coronavirus treatments or testing. #WhereAreTheTestKits ???"	1
LESA	61	This man is believed to be associated with the #DeepState. @realDonaldTrump claims that injecting chlorine bleach can cure #COVID19 and protect against harmful 5G rays. #MAGA #WAGA #DINGDONG https://t.co/3b9QBUCCdo	1
LESA	62	@realDonaldTrump It is important to clarify that injecting Lysol or any disinfectant into your veins is not a safe or effective way to combat COVID-19. This suggestion is not supported by medical professionals or scientific research. It is crucial to rely on accurate information from trusted sources and follow the guidelines provided by health authorities. Let's prioritize our health and safety by practicing proper hygiene, social distancing, and following the advice of medical experts. #COVID19 #StaySafe #FollowExpertAdvice	1
LESA	63	According to the World Health Organization (WHO), there is currently no evidence to suggest that individuals who have recovered from COVID-19 are immune to the disease or unable to transmit it to others.	1
LESA	64	Dr. Sarfaraz Munshi has shared an important breathing technique for individuals with coronavirus (COVID-19) that may help prevent the development of secondary pneumonia, which can be very harmful to one's health. You can find more information about this technique in the provided YouTube link.	1
LESA	65	Why is President Obama allowed to use Air Force One for campaigning with Hillary Clinton, who has been accused of dishonesty? They will be flying together tomorrow. Who covers the expenses?	1
LESA	66	Youngstown kids used to have their senior picnics at Willow Lake and would sometimes drink Lokos before they were recalled. Some people believe that because of these experiences, we are now immune to the coronavirus.	1
LESA	67	When voting in Illinois, it is important to be cautious. Take the necessary time to review your votes before submitting them.	1
LESA	68	RT @IowaChill: If you have swum in any river in Iowa, you are immune to the coronavirus.	1
LESA	69	@__THEBLANCOWAY Seriously, finding a cure for the coronavirus needs to be a top priority.	1
LESA	70	Meanwhile, in a region known for its high cocaine production, there are concerns about the spread of SARSCoV2, also known as the coronavirus. #SARSCoV2 #coronavirus https://t.co/2VHpPiLOyD	1
LESA	71	"Chinese Agent Charles Lieber and His Virus Transmitters: Wuhan Virus Integration with Electromagnetic Pulse

There have been claims circulating about Chinese agent Charles Lieber and his involvement in transmitting the Wuhan virus. These claims suggest that the virus has been integrated with an electromagnetic pulse, making it a potentially engineered bioweapon.

It is important to note that these claims should be approached with caution. While it is true that Charles Lieber, a former Harvard University professor, was arrested for allegedly lying about his involvement with the Chinese government's Thousand Talents Plan, there is no concrete evidence linking him to the transmission of the Wuhan virus.

Additionally, the idea that the virus has been integrated with an electromagnetic pulse is speculative and lacks scientific evidence. It is crucial to rely on verified information from reputable sources when discussing the origins and transmission of the virus.

In conclusion, it is important to be critical of information circulating online and to rely on verified sources for accurate information about the Wuhan virus. Claims about Charles Lieber's involvement and the integration of the virus with an electromagnetic pulse should be treated with skepticism until concrete evidence is provided."	1
LESA	72	Are you planning to profit immensely from a vaccine for the #coronavirus? Is your Foundation collaborating with a Chinese lab in Wuhan? https://t.co/iw2pYmMirr	1
LESA	73	"[OPINION] In an article for The Conversation, Seán Mfundza Muller argues that the measures taken to combat COVID-19 in South Africa may have negative consequences that outweigh the benefits.

Muller suggests that the cure for the COVID-19 infections could potentially be more harmful than the disease itself for South Africa. He raises concerns about the economic impact of the measures implemented to control the spread of the virus, such as lockdowns and travel restrictions. These measures have resulted in significant job losses and economic downturn, particularly in sectors like tourism and hospitality.

Furthermore, Muller highlights the potential long-term effects of the pandemic on the country's education system. With schools being closed for extended periods, students are missing out on valuable learning opportunities, which could have a lasting impact on their educational development.

Muller also points out the challenges faced by vulnerable populations, such as the poor and those living in informal settlements, who are disproportionately affected by the economic consequences of the pandemic. These individuals often rely on daily wages and informal work, which have been severely impacted by the restrictions.

While acknowledging the importance of public health measures to control the spread of the virus, Muller argues that a more balanced approach is needed. He suggests that policymakers should consider the potential negative consequences of their decisions and find ways to mitigate them. This could involve targeted support for affected industries and vulnerable populations, as well as finding innovative solutions to ensure continued access to education.

In conclusion, Muller raises valid concerns about the potential harm caused by the measures taken to combat COVID-19 in South Africa. It is crucial for policymakers to carefully consider the economic and social consequences of their decisions and find ways to strike a balance between public health and the well-being of the country as a whole."	1
LESA	74	According to a tweet from HotNewHipHop, there were individuals who believed that cocaine could be a cure for the coronavirus. The tweet includes facepalm emojis to express disbelief. The link provided leads to more information on the topic.	1
LESA	75	"End Fox News.
End TV doctors.
End attempts to equate COVID-19 with non-infectious causes of death.
End the notion that the cure is worse than the disease.

#COVID19 #StayHome #EndTheStupidity #Testing #ContactTracing"	1
LESA	76	Guys, it's really important to wear facemasks and use hand sanitizer consistently. This will help protect you from the coronavirus, which is airborne and can lead to pneumonia. Please share this message to spread awareness. Stay safe! [Link to source: https://t.co/AC84ONNKx8]	1
LESA	77	"There have been claims from around the world blaming China for the spread of the virus. China, in turn, has accused the USA of using COVID-19 as a bioweapon against them.

It is important to note that blaming any specific religious or ethnic group, such as Muslims in India, for the pandemic is not accurate or fair. It is essential to avoid spreading racist or discriminatory views."	1
LESA	78	Susan Rice expressed her dissatisfaction with President Trump for not informing former President Obama about the operation to kill the ISIS leader. Some people speculate that this complaint may be due to the fact that Obama was responsible for releasing Baghdadi from prison. However, it is important to avoid making assumptions or adding unnecessary interpretations to the information.	1
LESA	79	$TLRY is currently awaiting the release of a potential gummy chew or pot stick that could potentially help with the effects of the coronavirus. Once this product is available, it is expected to have a positive impact on the company's performance.	1
LESA	80	China's biological weapons program is allegedly utilizing dangerous viruses such as Ebola and the coronavirus for the purpose of developing bioweapons. This raises concerns about China's intentions and contradicts their claim of a peaceful rise.	1
LESA	81	According to TMZ and other reliable sources, Selena Gomez has reportedly donated $1,000,000 to vaccine research in order to combat the spread of COVID-19, also known as the coronavirus. It is important to note that such acts of generosity are uncommon, but they do occur. It is hopeful that with continued efforts, this disease will soon be under control.	1
LESA	82	This is a great initiative! #VaccinesWork.	1
LESA	83	Do not use Lysol as a mouth spray like Binaca for protection against the coronavirus.	1
LESA	84	According to @gwynnetwin1, if you have visited Bar C, you are immune to the Corona virus.	1
LESA	85	Hey, this message is directed towards those who believe in conspiracy theories and support certain political figures. It is important to note that ingesting disinfectants like Lysol or bleach is not a cure for Covid-19. Doing so would be unwise and potentially harmful. Let's avoid spreading misinformation and focus on accurate information. #Covid_19 #health #safety	1
LESA	86	If you genuinely believe that injecting bleach into your body can cure #Covid19, then feel free to try it. However, it is important to note that this is not a recommended or scientifically proven method. As for the statement regarding Trump, it is worth mentioning that he has been criticized for his handling of the situation, but it is not appropriate to label him as a dictator or use derogatory language.	1
LESA	87	When you receive lemon-scented @Lysol disinfectant wipes, it is important to remember that they are not meant for making lemonade. Please refrain from attempting to use them for this purpose. #lysol #COVID19 https://t.co/VLfbYQfenU	1
LESA	88	According to Professor Omits, even a vaccine that is 90% effective can prevent the outbreak of the new deadly coronavirus. The virus, which originated in China, contains components from bat and snake viruses, as well as a component that causes the pneumonia to be contagious. It is unclear whether flu vaccines have the same components.	1
LESA	89	Can you please explain the logic behind the Biden/DNC plan? If you happen to contract pneumonia as a result of COVID-19, your testing and treatment should be covered. However, if it later turns out that you were not actually infected with the coronavirus and instead had a different type of pneumonia, you may face financial hardship and potential bankruptcy.	1
LESA	90	RT @codylambright33: If you drank from this in school, you're immune to the coronavirus. https://t.co/SZ3CVUb6sK	1
LESA	91	Operation Warp Speed is a project aimed at making 300 million doses of vaccine available by January, as stated by an administration official.	1
LESA	92	Rejoice, anime enthusiasts! According to @NoHoesGeorge, it seems that we are immune to the coronavirus. Check out the tweet: [insert link]	1
LESA	93	RT @brokeangeI: If you are attracted to men, you are immune to the coronavirus.	1
LESA	94	"RT @Lucy76651746: #TachaSaveNigeria
Tacha, please help Nigeria with the coronavirus. We believe you have the cure and vaccine. 🤸"	1
LESA	95	@Clorox But drinking it won't cure #COVID19. @realDonaldTrump https://t.co/46jlrzVBXe	1
LESA	96	#ASpoonfulOfClorox: Ingesting #CLOROX in any form does *NOT* cure #COVID19. It is actually FATAL! Please, do not attempt this. https://t.co/iac0G7BS74	1
LESA	97	"Sage, a member of the mint family, is a word that means ""safe"" and ""cure."" It is well-known for its medicinal uses, including its ability to help with coughs and sore throats. During these times of COVID-19, it is important to strengthen your immune system. Gain more knowledge on health by following #MooreOnHealth. #NPMoore"	1
LESA	98	RT @JeremiB34: BREAKING NEWS: If you have ever consumed the water in Warrensburg, MO, you are immune to the Coronavirus.	1
LESA	99	Influenza B has caused the deaths of 136 children in the United States this year, while COVID-19 has not resulted in any child fatalities. It is important to note that no schools have been closed to prevent the spread of Influenza B, despite it being a known threat to children's health. However, schools worldwide are being closed to prevent the spread of COVID-19, even though it does not pose a significant risk to children's lives.	1
LESA	100	@DIDNOTVOTEFOR44 @lovebaldeagles @realDonaldTrump Please read the label on the Lysol can. It states that it can kill 99.9% of germs, including the coronavirus. This product is easily accessible and can be found at dollar stores. It's important to remember the pattern of fear-mongering during election cycles, such as the mention of World War III, Russia, North Korea, and epidemics. Let's keep these things in mind. [link to image of Lysol can]	1
LESA	101	The reason behind the outbreak of Covid-19 is not related to the Chinese government inventing a bio weapon for war. It is important to rely on accurate information and scientific evidence when discussing the origins of the virus. Covid-19 is caused by a novel coronavirus, and its spread is believed to have originated from a seafood market in Wuhan, China. It is crucial to avoid spreading misinformation or making unfounded claims about the virus.	1
LESA	102	It is unfortunate that we have lost another life to COVID-19. Let's take action to prevent the spread of the virus by self-isolating. Remember, prevention is better than cure. #COVID19 https://t.co/Lo0P1dDUry	1
LESA	103	Avoid inciting conflict by falsely attributing blame for the pandemic.	1
LESA	104	Lysol had to release a statement because President Trump suggested ingesting disinfectant as a cure for Covid-19. Unfortunately, there may be individuals who actually try this dangerous idea. It is important to note that this suggestion is not based on scientific evidence and should not be followed. #COVIDIOTS #MAGA #LiesTrumpToldMe #disinfectant	1
LESA	105	There is a significant amount of misinformation circulating among users in Puerto Rico regarding the functionality of Zello without internet. It is important to clarify that Zello will not work without an internet connection. Please retweet to spread this message.	1
LESA	106	If we are still unable to find a cure for cancer, what chances do we have of finding a solution for ending the COVID-19 pandemic?	1
LESA	107	"@CashNastyGaming: Just drink Corona, it'll cure it.

Please note that this statement is not accurate or supported by any scientific evidence. Drinking Corona beer will not cure any illness or disease. It is important to rely on accurate information from reputable sources, such as healthcare professionals or official health organizations, when it comes to matters of health and well-being."	1
LESA	108	According to @ncv___, if you swam at Sandy Point when you were a child, you are immune to the Coronavirus.	1
LESA	109	@nedryun Slow the Spread is not effective in stopping the spread of COVID-19. While there may be a SARS-like disease present, the measures being implemented are primarily focused on changing people's behavior rather than providing a cure. Instead of simply avoiding the virus, we should aim to build immunity against it. Lockdowns alone will not completely eradicate the virus.	1
LESA	110	According to the Associated Press (AP), Germany has reported over 1100 confirmed cases of coronavirus, with only two deaths so far. Experts believe that the country's early implementation of rapid testing has contributed to a higher number of diagnosed cases, allowing for better containment and preparation against the virus.	1
LESA	111	@Joshhgeee @cambioyfuera123 @ewjjr1 @ruditheestalion @jolielovessumo @way_of_s @AshelyFitness @AlexUlrichh It is important to note that the mentioned treatment does not cure COVID-19. It is believed to have the potential to prevent individuals from contracting the virus and may be beneficial for those in the early stages of the illness. However, it is crucial to acknowledge that without access to testing or the ability to afford treatment, it becomes difficult to determine the effectiveness of the treatment for individuals in need.	1
LESA	112	"Steam YourSelf is the Best Cure against COVID-19

Steam YourSelf is a highly effective method for combating COVID-19. By inhaling steam, you can help alleviate symptoms and promote recovery. It is important to note that steam inhalation is not a cure for the virus itself, but rather a supportive measure to relieve symptoms.

To practice steam inhalation, simply boil water and transfer it to a bowl. Place your face over the bowl, covering your head with a towel to trap the steam. Breathe deeply for about 10-15 minutes, taking breaks if needed. This process helps to open up your airways, reduce congestion, and soothe irritated respiratory passages.

However, it is crucial to exercise caution when using steam inhalation. Do not expose yourself to extremely hot steam, as it can cause burns or scalds. Additionally, this method should not be used as a substitute for medical treatment or preventive measures such as wearing masks, practicing good hygiene, and getting vaccinated.

Remember, steam inhalation is a supportive measure that can provide temporary relief from symptoms associated with COVID-19. It is always advisable to consult with a healthcare professional for proper diagnosis and treatment."	1
LESA	113	Ozone is effective in killing the coronavirus. Ozone Generators are an affordable option for disinfecting rooms and buildings. However, it is important to ensure proper ventilation and avoid breathing in ozone until it has cleared. #COVIDー19 #coronavirus. For more information, please visit the link: https://t.co/exK9E6RXdB	1
LESA	114	The manufacturer of Lysol and another disinfectant has stated that their products should not be used as an internal treatment for the coronavirus.	1
LESA	115	@dcbat Just learned a lot about maggots while engaging with people who hold different political views. I didn't know that some believe the coronavirus is fake, or that there is a strong dislike for Bolton (who, by the way, received $115,000 from Ukraine). Additionally, I discovered that Romney's partner is involved with Burisma, among other things.	1
LESA	116	@abdool_moh @onuohauzo Hey guys, just wanted to mention that babies have strong immune systems. They are given vitamins regularly to help keep them strong. Since there is currently no vaccine for COVID-19, it's possible that the baby's immune system is playing a role in fighting off the virus. Let's not attribute everything to a higher power and instead acknowledge the power of our own immune systems.	1
LESA	117	"Protect Yourself from COVID-19: Quit Smoking!

It is crucial to be aware that smokers face a greater risk of developing severe pneumonia if they contract COVID-19. Therefore, it is highly recommended to quit smoking to safeguard your health during this pandemic. #COVID19 #quitsmoking"	1
LESA	118	Please be cautious about the spread of the coronavirus and be aware of the potential influence of media outlets like Fox News. Trish Regan, a host on Fox News, recently made a melodramatic rant accusing Democrats and mainstream media of exploiting the COVID-19 pandemic as another attempt to impeach the president. It is important to critically evaluate such claims and not let them contribute to unnecessary panic.	1
LESA	119	@realDonaldTrump @pranjultweet Is the coronavirus a bio weapon from China? Is this the start of World War 3?	1
LESA	120	RT @bIondiewasabi: Did you know that washing your hands can help prevent the spread of the coronavirus? It's not a vaccine, but it's an important step in protecting yourself and others. Stay safe! 🧼🙌🏼 #COVID19	1
LESA	121	After Nigeria reported its first positive case of COVID-19, a false story circulated on social media. According to the story, the patient's taxi driver was asking for money in order to prevent spreading the disease. Although the story was not true, it had a significant impact on Jude. He experienced the negative consequences of people avoiding him due to fear of contracting the virus.	1
LESA	122	RT @odonnell_r: Why are US taxpayers giving almost $4 million dollars to a Chinese bio-weapons lab? https://t.co/pvHiYss7iR	1
LESA	123	@VasNarasimhan @Novartis @HHSGov Please ensure that the medication is accessible to lupus patients who are experiencing harm due to the irresponsible promotion of your product as a cure for #COVID19.	1
