topic	tweet_id	tweet_text	class_label
COVID-19	1364671748977946631	The COVID vaccines are ethical and safe for Christians, according to an opinion piece by two authors in The Washington Post.	0
COVID-19	1367808327720329218	The US has banned vaccine exports while the UK media has made no comment, as the country has not exported much and has prioritized AZ. Meanwhile, the EU exported vaccines to 20 countries but stopped one order to Australia, with the UK media criticizing the move.	0
COVID-19	1370191018243465219	President Biden announced wider vaccine availability with all adults eligible by May 1. Birthday wish? One vaccine, one tequila shot.	1
COVID-19	1365011945108176901	Moody's projects India's growth rate to rise to 13.7% in FY2022, from 10.8%, due to the normalization of economic activity and increased confidence in the market with the rollout of Covid-19 vaccines.	1
COVID-19	1369788331232493573	A new drive-thru vaccination site in Sumterville will offer 3,000 Johnson & Johnson vaccines to Floridians aged 65 and above in three days. #SeniorsFirst	1
COVID-19	1369591200093732864	EU has procured 4 million additional doses of COVID-19 vaccines from BioNTech-Pfizer to combat hotspots and help free border movement.	1
COVID-19	1367254708713369600	Allocate COVID-19 vaccine in Nigeria to medical workers and high-risk groups first, following international standards. Don't distribute vaccines to family, friends, and associates.	0
COVID-19	1356605799766745090	Elvis' polio vaccine backstage in 1956 inspired many. Now, three former US presidents are considering getting vaccinated publicly.	1
COVID-19	1369988744728616965	India has sent 481 lakh Covid vaccine doses to different countries as of March 4. 73.5 lakh were provided as grants, 288.4 lakh on a commercial basis, and 119.6 lakh doses for COVAX.	1
COVID-19	1362466832146440197	Ottawa suggests that single COVID-19 vaccine doses may be sufficient for the time being, but publishing this article is irresponsible.	0
COVID-19	1367493551291064321	Get vaccinated with the first vaccine available to you, such as the Johnson & Johnson COVID-19 vaccine. Check the CDC website for more information.	0
COVID-19	1370046383458246659	"Whoopi Goldberg receives COVID-19 vaccine and advises everyone to do the same - ""Get the shot!"""	1
COVID-19	1371118941460963331	Masks are still important even if vaccinated, as vaccines are not 100% effective against Covid-19.	1
COVID-19	1370223893714243584	Here's how COVID-19 vaccines were developed quickly, thanks to previous research on AIDS, Ebola, and funding from Clinton and Obama administrations.	0
COVID-19	1368703552546308099	Russian intelligence is attempting to sow doubt in Western vaccines, such as Pfizer's, according to reports.	1
COVID-19	1368561780142792705	New survey shows the extent of mistrust in AstraZeneca vaccine in Europe: Germany 27%, France 22%, Italy 23%, Spain 19%.	1
COVID-19	1366780368318312449	Radiologists have reported detecting unusual swelling on routine mammograms and other scans caused by Covid-19 vaccines, leading to unnecessary worries about cancer. Tips are suggested to avoid such concerns.	1
COVID-19	1363510191464054785	A guide on scheduling Covid vaccines on NYC and NY State websites has been shared. Suggestions for improving the tips are welcome.	0
COVID-19	1368710661677723649	Russia is spreading disinformation to undermine trust in Covid-19 vaccines, specifically targeting Q-Anon believers rather than news media. Accuracy and truth are important in defeating disinformation, says Malcolm Nance.	0
COVID-19	1367820629886504961	Uganda received 864,000 doses of AstraZeneca COVID-19 vaccines via the COVAX facility from the Serum Institute of India.	1
COVID-19	1369404118759055364	CVS will offer COVID-19 vaccines at 76 more locations in Florida, with a total of 157 vaccination sites in 30 counties.	1
COVID-19	1369032423695081476	All phase 3 priority groups are now eligible for COVID-19 vaccination appointments with three vaccine options available. Appointments will be posted at midnight.	1
COVID-19	1367717174236839937	The current vaccination rate of 6.5 million doses per day globally means that it will take nearly 5 years to fully vaccinate 75% of the population, with inequality widening and LMIC countries needing vaccines faster.	1
COVID-19	1368852057520758789	On International Women's Day, celebrate the extraordinary women who have contributed to the development and deployment of COVID-19 vaccines.	0
COVID-19	1367542118093361156	The article warns Black America about medical racism and the Covid-19 experimental vaccines. #SD2021 #Farrakhan	0
COVID-19	1353116572924203008	The author shares their experience meeting only one person who refused the vaccine and the general attitude towards vaccine acceptance among the rest. Read more on #vaccineacceptance.	0
COVID-19	1367511995746897921	A comparison of vaccine efficacy and their impact discussed in an article by The Economist.	0
COVID-19	1369629278053269507	Alaska allows anyone aged 16 or above to access COVID-19 vaccines without any eligibility criteria. It's the first US state to do so.	1
COVID-19	1368236350948970499	New Yorkers wait overnight for vaccines at Yankee Stadium and are happy about it.	1
COVID-19	1369002969795067908	A UK doctor shared guidance for HIV-positive adults regarding COVID-19 vaccines. The tweet asks for retweets for visibility, especially in Zimbabwe.	0
COVID-19	1354947562617380873	I administered COVID-19 vaccines to my 13u players. Some parents are upset, but the vaccines will not make their children immune. However, when the steroids take effect and their sons throw faster, they will appreciate my decision. #BeElite	0
COVID-19	1370067857233481729	It's strange that some people who prayed for a cure for COVID-19 are now refusing to take the highly effective vaccines that came out quickly.	0
COVID-19	1369397833032478720	Sign and share to urge Boris Johnson to stop supporting Big Pharma's efforts to prevent poorer countries from producing Covid-19 vaccines.	0
COVID-19	1361859919708901383	Dr. Van Morris is hopeful about a personalized vaccine for colorectal cancer that could prime the immune system to eliminate residual tumor cells and cure patients.	0
COVID-19	1363964279997743108	After a COVID-19 vaccine is administered, it may cause mild side effects such as soreness, tiredness, and illness that should resolve within a week.	1
COVID-19	1363354245576220672	Australia has officially started its COVID-19 vaccination program, beginning with the first vaccinations administered in Sydney. Further information on vaccine rollout is available at the provided link.	1
COVID-19	1370050585924354053	President Bush and wife Laura are urging people to get vaccinated against COVID-19 to aid in pandemic recovery.	1
COVID-19	1369942417722445832	I haven't talked about vaccines being unsafe, but suggest it's wise to wait until we know more. However, I'm starting to worry about safety after seeing articles like this. #COVID19 #Vaccine @moderna_tx	0
COVID-19	1368885882707578885	Indonesia received 1.1 million AstraZeneca COVID-19 vaccines from the Covax Facility, with plans to secure over 13 million more doses.	1
COVID-19	1368474007578742786	Ethiopian Airlines has delivered the first batch of COVID-19 vaccines to the country's Ministry of Health in a ceremony at the airline's cargo terminal. The airline plans to continue delivering vaccines to help save lives.	1
COVID-19	1369517118970982400	UNICEF and its partners have delivered 15 million COVID-19 vaccine doses in two weeks through COVAX, aiming to make vaccines available for all with WHO, GAVI, and CEPI.	1
COVID-19	1367168699464040451	San Diego Zoo staff received experimental COVID-19 vaccines to give to great apes in their care, including bonobos and orangutans after eight western lowland gorillas got sick in January.	1
COVID-19	1366958948641832963	Kenya receives COVID-19 vaccines from the COVAX facility, thanking the Ministry of Health, Gavi, WHO, UNICEF, and CEPI for their efforts.	1
COVID-19	1367170117226881030	Somalia will now have access to vaccines thanks to a generous donation in response to the pandemic's impact on the country.	0
COVID-19	1367813077949964288	Several African countries, including Angola, Côte d'Ivoire, Ghana, Kenya, Nigeria, and Rwanda, have begun vaccinating their citizens against COVID-19 this week, prioritizing high-risk groups and essential workers.	1
COVID-19	1355178617790230529	The COVID-19 pandemic has shown that the World Trade Organization's intellectual property (IP) rules favor wealthy nations and pharmaceutical companies, allowing them to control the vaccine supply.	0
COVID-19	1367571443014389764	The FBI warns of vaccine-related fraud schemes as states distribute COVID-19 vaccines. Protect yourself from fraudsters by visiting https://t.co/fAZmGb9G9p. #SlamTheScamChat #USAGov.	0
COVID-19	1367450233702121477	Pfizer's Covid vaccine is hailed as a pandemic hero but its distribution has angered some countries. A new cover story explores its rapid and lucrative rollout.	0
COVID-19	1368825655627046912	The SGF and Presidential Task Force on COVID-19 will get vaccinated with the Oxford-AstraZeneca COVID-19 vaccine today, according to a statement from the SGF Office.	1
COVID-19	1370098291627585537	Wisconsin residents aged 16 and above will be able to receive COVID-19 vaccines in May, according to Julie Willems Van Dijk, Deputy Secretary of DHS.	1
COVID-19	1367611051618033665	Teachers and staff under 50 can get vaccinated at Kroger, Walmart, and Meijer, while those 50 and above can be vaccinated elsewhere. Find eligible locations at the provided link.	1
COVID-19	1370624542285074433	India is providing Covid-19 vaccines to countries in need, and the Prime Minister of Saint Kitts and Nevis praises India's leadership during this difficult time.	0
COVID-19	1366473416115683339	The Pfizer and AstraZeneca vaccines are effective in reducing COVID-19 infections among people aged 70 and over.	1
COVID-19	1359935048900702209	A collection of trusted sources' explainers about COVID-19 vaccines are curated in the provided link, for easy sharing.	0
COVID-19	1369573711620284416	Sputnik V denies being involved in PR or propaganda and states that its only purpose is to end the COVID pandemic. Vaccines should not be political; we must work together to save lives.	0
COVID-19	1357833978363998213	The mRNA tech used for COVID-19 vaccine could potentially be used for developing vaccines for HIV, malaria, and sickle cell.	1
COVID-19	1368144894305263617	Fiji has received 12,000 doses of AstraZeneca COVID-19 vaccine through #COVAX to ensure safety and effective recovery of people worldwide.	1
COVID-19	1370071438980448260	Charging for Covid-19 vaccines is counterproductive from a public health standpoint. Countries (excluding India) are providing it for free.	1
COVID-19	1370181780284698624	Biden plans to purchase 100 million more COVID-19 vaccines and the aim is to have enough doses for adults by May end.	1
COVID-19	1368072135546114049	Those who lack knowledge on vaccines and clinical trials are making the most comments about the COVID-19 vaccine rollout.	0
COVID-19	1369992062364491777	Learn about COVID-19 vaccines with FAQs and answers to help in the fight against the virus. Helpful resource.	0
COVID-19	1371031264061456387	This FAQ about COVID-19 vaccines in India aims to answer common questions and doubts. It was created by @icart_india and @giridar100, and the PDF can be downloaded from the link provided.	0
COVID-19	1366435057343352833	Oxford/AstraZeneca vaccines are being administered in Côte d'Ivoire with support from the UK's £548m pledge to COVAX.	1
COVID-19	1370081794666557444	The UAE has played a positive role in the COVID-19 pandemic by providing humanitarian and medical aid and distributing vaccines.	0
COVID-19	1367271180160405507	A Louisiana Governor has urged people to get vaccinated after he received his second dose of the COVID-19 vaccine and is feeling well.	1
COVID-19	1363386810060050433	SBS has released videos in over 60 languages, including AUSLAN, to explain Australia's COVID-19 vaccination plan and how vaccines work.	1
COVID-19	1370692800497467393	The US, Japan, India and Australia plan to provide at least 1 billion COVID-19 vaccine doses to Asia and Pacific island nations by 2022.	1
COVID-19	1370443379113402378	The Non-Aligned Movement urges for fair access to COVID-19 vaccines for all nations.	0
COVID-19	1368941922018942977	As Covid spreads, it mutates into more dangerous strains. To end the pandemic, global vaccine access needs to be increased.	1
COVID-19	1369988661815689218	A new investigation reveals what leaked EMA material indicates about mRNA instability and Covid-19 vaccines, highlighting the need for transparency and full data access in the scientific community.	0
COVID-19	1369247283091566599	Dr. Phionah Atuhebwe says COVID-19 vaccines prevent severe disease, hospitalization, and death and are safe and effective. #COVIDVaccinationUG #mohdelivers	1
COVID-19	1352347770758320129	Learn how mRNA COVID vaccines work, with assistance from experts at the University of Washington School of Pharmacy. Additional resources available.	0
COVID-19	1370842636089765897	President Biden partners with Japan, India, and Australia to increase global vaccine manufacturing capacity, addressing the global vaccine shortage.	1
COVID-19	1369425741423722506	Boston school bus drivers demand COVID-19 vaccines and testing at bus yards through pickets, declaring ‘Enough is enough’.	0
COVID-19	1365226137681600512	Listening to families share their experiences and thoughts on Covid-19 vaccines reveals their value in providing advice and support.	0
COVID-19	1369037738880741379	Researchers have found that men and women have different responses to vaccines, including Covid-19 vaccines, due to factors like hormones, genes, and dosing.	1
COVID-19	1367574018451210240	The US is administering more than 2 million COVID-19 vaccines per day for the first time.	1
COVID-19	1365683864602087435	The US, the richest country with over 500,000 Covid-19 deaths, should take the lead to share vaccines and treatments worldwide.	1
COVID-19	1365618698388660227	Ghana and Ivory Coast have become the first to receive Covid-19 vaccines through Covax, which aims to provide 2 billion doses to lower-income countries.	1
COVID-19	1371061216131567618	Africa requires rapid, affordable access to sufficient quantities of Covid-19 vaccines. Request made to leaders including Emmanuel Macron, Bill Gates and Kamala Harris.	1
COVID-19	1370833557938184195	Michigan is praised for efficient vaccine distribution, particularly in rural areas, and credited the Governor and healthcare workers for their hard work.	0
COVID-19	1368565129583935489	India has donated 100,000 doses of the AstraZeneca vaccine to aid Papua New Guinea's COVID-19 vaccination efforts, which will begin on March 10.	1
COVID-19	1370142489764528128	Pfizer and BioNTech will produce up to 20% more COVID-19 vaccines globally than originally planned, according to Pfizer CEO Albert Bourla.	1
COVID-19	1369577517435269122	Side effects are possible after a COVID-19 vaccine due to the immune system's response. Side effects are mostly mild and temporary.	1
COVID-19	1367999546903650304	Johnson & Johnson COVID-19 vaccine is being given in Minnesota with the help of the Vikings team who set up a quick vaccination site.	1
COVID-19	1366169316115296256	The JJ COVID vaccine is as effective as Moderna and Pfizer in preventing severe illness, hospitalization, and death. All three vaccines are recommended.	1
COVID-19	1365039860700958720	Get answers to your COVID-19 vaccine questions at https://t.co/aoM1GnuEs1 and let's return to being together.	0
COVID-19	1370496908574199809	A new vaccination site will provide 4,000 Johnson & Johnson vaccines over four days to seniors age 65 and older in Brevard County.	1
COVID-19	1370275496982941696	The AstraZeneca vaccine and others are unproven COVID-19 cures, despite heavy media promotion by the company. Proof and facts on the matter are available on the author's blog.	1
COVID-19	1369505827774734336	Alaska now offers vaccines to people aged 16 and above, making it the first state to remove its eligibility requirements. The state has been efficient in vaccinating its residents, thanks to partnerships with tribal health organizations.	1
COVID-19	1367133935474515971	Dr. Ashish Jha stated on a podcast that Covid vaccines likely decrease transmission by 70-90%, bringing high levels of certainty.	1
COVID-19	1369746723531264004	Over 100 countries, including South Africa and India, urge the World Trade Organization to temporarily suspend COVID-19 vaccine patents.	1
COVID-19	1367295358154403840	The FDA requires Covid-19 vaccine trials to have at least a 50% efficacy rate and a 30% lower bound confidence interval. Data from major vaccine trials are compared.	1
COVID-19	1364978735116599299	The company is looking into developing a third dose of their vaccine to address current and future COVID-19 variants. They are also discussing adapting vaccines through similar regulatory pathways as the flu vaccine.	1
COVID-19	1368902758770806788	Richmond and Henrico Health Districts will start vaccinating the remaining people in Phase 1B, including those aged 16-64 with pre-existing conditions, starting today.	1
COVID-19	1364332661859373060	Denying COVID-19 vaccine to poorer countries for pharmaceutical profit is immoral. President Biden should approve the waiver to save lives.	0
COVID-19	1370587787142004737	China is sharing its COVID vaccine more effectively with the world than Western countries.	0
COVID-19	1367838067537702921	Cuba's Soberana 02 and Abdala COVID vaccines will enter final-stage trials this month, with immunization to begin for at-risk groups in March.	1
COVID-19	1347155635016769536	The vaccines used in the UK are safe, effective, and meet high standards of quality. Developed by Pfizer/BioNTech and Oxford/AstraZeneca.	1
COVID-19	1359822259364462592	The CDC says fully vaccinated people no longer need to quarantine after being exposed to someone with COVID-19.	1
COVID-19	1368642107704020996	BMC's infectious diseases expert, Dr. JaBarocas, hopes new vaccines can prevent hospitalization and death from COVID-19.	0
COVID-19	1365833615452614656	Comparison of Pfizer, Moderna, and Johnson & Johnson COVID-19 vaccines updated.	0
COVID-19	1370755808477253634	States have switched to age-based systems for COVID-19 vaccine distribution, leaving high-risk disabled people feeling sidelined.	1
COVID-19	1370528224124547076	This article discusses the importance of COVID-19 testing to support vaccine efforts. It is well-written and recommended for a quick read.	0
COVID-19	1369647151794556929	Article by @DonnaFarber3 and John Teijaro explores COVID-19 vaccines, their types, modes of immune activation, and future challenges.	0
COVID-19	1366391337239650304	Dr. Fauci urges accepting the fact that there are three effective vaccines instead of debating small differences in efficacy rates.	0
COVID-19	1361773597963005959	Parker provided support to manufacturers during the development and mass production of COVID-19 vaccines.	0
COVID-19	1369662353302753282	Miami-Dade County will open two new COVID-19 vaccine sites at Allen Park Community Center and Miami Springs Community Center tomorrow. The sites will operate from 9am to 5pm, and 500 vaccines will be administered on a first come, first serve basis with no appointments required.	1
COVID-19	1368939079400886279	To save lives, we should prioritize public health over profit by suspending the patent and intellectual property rights on COVID-19 vaccines. We must advocate for a #PeoplesVaccine and #NoPatent.	0
COVID-19	1368167688128901127	Countries have created National Deployment & Vaccination Plans for the introduction of COVID-19 vaccines. Once approved and requirements met, the country can receive vaccines from the COVAX Facility.	1
COVID-19	1357083474625257478	We need to distribute COVID vaccines fairly to high-risk groups like healthcare workers and vulnerable people to prevent a global surge of COVID-19.	0
COVID-19	1370208988604854272	Unicef has reversed its decision and added Kenya Airways to the list of airlines hired to transport COVID-19 vaccines.	1
COVID-19	1370200438880997376	Biden wants all US adults to be eligible for COVID-19 vaccine by May 1 and small gatherings to be possible by Independence Day weekend.	1
COVID-19	1369875983860297730	The COVID-19 vaccine should be available and affordable for everyone, everywhere, as it is a global public good.	0
COVID-19	1369357340881870851	New Yorkers aged 60 and above can now get vaccinated against Covid-19 from Wednesday, according to Governor Andrew Cuomo.	1
COVID-19	1369303784950804480	Pregnant women who receive the COVID-19 vaccine are encouraged to join the v-safe COVID-19 Vaccine Pregnancy Registry by the CDC.	0
COVID-19	1367612647563288578	This thread compiles data demonstrating that vaccines are effective in reducing COVID-19 transmission.	1
COVID-19	1367584469348147200	The CDC is holding a COVID-19 partner update call on March 8 at 3pm EST to discuss the Johnson & Johnson vaccine EUA and new federal vaccination programs. Register at the link in the tweet.	0
COVID-19	1367487087092649994	The COVID-19 vaccines are great, but public health messaging needs to improve says this article from Reason.	0
COVID-19	1348932735289606153	Learn about COVID-19 vaccines, symptom updates, and free NHS testing in this article by our Clinical Lead.	0
COVID-19	1368362448915402753	COVAX aims to ensure fair and equal global access to COVID-19 vaccines, with 92 low- and middle-income countries eligible, as well as 42 self-financing countries, including Canada and Japan.	1
COVID-19	1364949979308113922	COVID-19 mutations could make vaccines, treatments, and tests less effective, worsening the pandemic's impact.	1
COVID-19	1361076515912503298	Israel's Covid-19 deaths are rapidly decreasing due to the effectiveness of vaccines in reducing transmission and severity of the virus. Any contrary claims are misleading.	1
COVID-19	1370322440086298625	Consultant and Clinical Director Dr. Osanaiye of @SolentNHSTrust encourages vaccine uptake, especially among ethnic minorities with reservations.	0
COVID-19	1368202666879422465	Disclosing the COVID-19 vaccine's specific and significant risk of ADE is important.	0
COVID-19	1366968641103667202	Nearly 350 cars participated in a rally in Brampton, Greater Toronto, celebrating India's supply of Covid-19 vaccines to Canada. #IndianCovidSheilds #StrongRelations	1
COVID-19	1370387358722490370	Most Americans want vaccine recipients identified & support restrictions for non-vaccinated people in workplaces and lifestyles, according to Reuters/Ipsos polling.	1
COVID-19	1370138417678458885	The UK government has announced that homeless people and rough sleepers will be given priority for COVID-19 vaccines.	1
COVID-19	1368234967742955522	Spread facts about Covid-19 vaccines and register for vaccination through the @NphcdaNG website. Watch the video and say #YesToCovid19Vaccine.	0
COVID-19	1367916689023721473	Malawi receives COVID-19 vaccine doses shipped through COVAX Facility partnership with WHO, Gavi, UNICEF, and CEPI vaccines. #VaccineEquity.	1
COVID-19	1352724468007727104	Learn from @NYCHealthCommr that the COVID-19 vaccine is safe, highly effective, and does not cause the disease.	1
COVID-19	1370457500672200704	The three available COVID-19 vaccines in the U.S. are all highly effective in preventing hospitalization and death. People should take whichever vaccine is available to them.	1
COVID-19	1370157384824328194	President Biden will instruct all US states, tribes, and territories to provide COVID-19 vaccines to all eligible adults in the country by May 1st.	1
COVID-19	1370082788825829376	UCSF Fresno COVID-19 Equity Project is offering Pfizer vaccines on a first-come, first-served drive-thru basis to eligible individuals. No line as of March 11, 2021.	1
COVID-19	1369591376187449350	Imam Muhammad Ali Tanveer from Southampton reassures his community that the COVID-19 vaccine is safe and does not lead to genetic changes.	1
COVID-19	1367841881707675650	A new study suggests that improving ventilation in high schools can help offset the need for immunization requirements, which could have implications as we wait for COVID-19 vaccines for teachers and safe vaccines for kids.	0
COVID-19	1366802853826682885	Praying for vaccine effectiveness and for COVID-19 to disappear, and seeking protection from St. Michael. Hashtag boycotting a brand.	0
COVID-19	1366511084325199875	Successful COVID-19 vaccines using messenger RNA technology could revolutionize medicine for sickle cell, HIV, and malaria.	0
COVID-19	1369988981270585349	Despite challenges, Native American tribes are efficiently vaccinating members and even offering vaccines to non-tribal members.	1
COVID-19	1369014312136761348	Unequal access and eligibility rules for COVID-19 vaccines in the US are causing feelings of guilt, envy, and judgment among those who are not yet eligible.	0
COVID-19	1368614925233364992	Ethiopian Airlines will be a key vaccine transporter worldwide for up to three years, according to the airline's cargo services chief.	1
COVID-19	1368397582872043520	CDC recommends that people who received one dose of Pfizer or Moderna COVID-19 vaccine but cannot complete the series may receive a single dose of J&J vaccine.	1
COVID-19	1367822261558910978	Dr. Tedros urges the waiver of intellectual property rights for vaccines and recommends voluntary licensing for technology transfer to end vaccine monopolies. #PeoplesVaccine	0
COVID-19	1368874576151777280	The first 468,000 COVID-19 vaccines have arrived through the COVAX initiative. Congratulations to MoPHofficial!	1
COVID-19	1368602815862542343	All three COVID-19 vaccines are highly effective at protecting individuals, though they are not identical. Anyone should seek vaccination regardless of the type of vaccine offered.	1
COVID-19	1367863320909389830	A Twitter user is urging Canadian authorities to release immigration applicants with Confirmation of Permanent Residence (COPR) after March 18th. They remind people to still follow safety measures like mask-wearing, social distancing, and washing hands regularly.	0
COVID-19	1370706952037265412	Author receives COVID-19 vaccine at local GP surgery, urges others to do the same when their turn comes. Vaccination is quick, painless, and may save lives.	1
COVID-19	1354820969802604554	COVID-19 vaccine development began in early 2020, utilizing information from previous vaccines like SARS and MERS. Learn more by clicking the link.	1
COVID-19	1370403753959030791	It is heartwarming to witness older adults getting vaccinated against COVID-19.	0
COVID-19	1369572557658095621	India administered over 2 million COVID-19 vaccine doses in the past 24 hours and has provided 25 neighboring countries with Made in India vaccines through its Vaccine Maitri initiative.	1
COVID-19	1368432601891934210	India has developed its own COVID-19 vaccine, which is available free of cost at government hospitals and for Rs 250 at private ones. Prime Minister Narendra Modi has also received his first dose of the vaccine.	1
COVID-19	1367907321649668096	The Johnson and Johnson COVID-19 vaccine has benefits and is effective in achieving herd immunity, as explained in a WIRED Science article.	0
COVID-19	1367454131636604943	The tweet suggests that people with enough money can donate to Governor DeSantis' reelection campaign to secure vaccines for themselves and their friends.	0
COVID-19	1370448903737384961	The World Health Organization has approved emergency use of Pfizer/BioNTech, Astrazeneca-SK Bio, and Serum Institute of India COVID-19 vaccines.	1
COVID-19	1370376795506286592	The organization mentioned did not create vaccines.	0
COVID-19	1369584844854984704	You can register yourself, your family, or parents for the COVID-19 vaccine at the link provided to ensure proper scheduling and prevent chaos.	0
COVID-19	1369386668864790535	Over 500,000 AstraZeneca COVID-19 vaccines arrived in Lagos provided by the Federal Government for safe storage and inventory management.	1
