topic	tweet_id	text	claim
ClaimBuster	26	I then spoke to Sean Hannity, which everybody refuses to call Sean Hannity.	1
ClaimBuster	27	I, too, am pledged to a Social Security program that will reassure these senior citizens of ours that they are going to continue to get their money.	0
ClaimBuster	28	So entirely on a partisan basis, instead of bringing America together and having a discussion on this important topic, you pushed through something that you and Nancy Pelosi and Harry Reid thought was the best answer and drove it through.	1
ClaimBuster	29	We have to work with the police.	0
ClaimBuster	30	It's been a big failure.	0
ClaimBuster	31	It's no difference than this.	0
ClaimBuster	32	We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.	1
ClaimBuster	33	Well, we've seen what has happened.	0
ClaimBuster	34	And if you open the airways to more things like this, you see it's not just you that are participating here.	0
ClaimBuster	35	If I could say one thing.	0
ClaimBuster	36	And if you haven't noticed the Canadians, when they need a big operation, when something happens, they come into the United States in many cases because their system is so slow.	1
ClaimBuster	37	And they look and they see.	0
ClaimBuster	38	I can't tell you how much I love my wife and our daughters.	0
ClaimBuster	39	It's not what the American people thought they were getting when they voted.	0
ClaimBuster	40	I've generally supported it, but I've seen them make some calls that I thought were highly questionable.	0
ClaimBuster	41	We'll find out on November 8th.	0
ClaimBuster	42	That's a place where we can use our generosity to influence in a positive way, influence nations.	0
ClaimBuster	43	I see an involvement by a thousand points of light.	0
ClaimBuster	44	Not with quotas, but help meet a goal of ownership of small businesses, for example.	0
ClaimBuster	45	Our children get off to a better start from pre-school programs and smaller classes in the early grades, and we have one of the most aggressive adult education programs in the country.	0
ClaimBuster	46	But I think it's clear to anyone who heard it that it represents exactly who he is.	0
ClaimBuster	47	As a matter of fact, the statement that Senator Kennedy made was that - to the effect that there were trigger-happy Republicans, that my stand on Quemoy and Matsu was an indication of trigger-happy Republicans.	1
ClaimBuster	48	The killer -- the mastermind of the September 11th attacks, Khalid Sheik Mohammed, is in prison.	1
ClaimBuster	49	Right now we heard it.	0
ClaimBuster	50	Now we've had this pause, but most economists, regardless of their political philosophy, uh - indicate that this pause for a month or two was healthy, because we could not have honestly sustained a 9.2 percent rate of growth which we had in the first quarter of this year.	1
ClaimBuster	51	Now, you're paying for that.	0
ClaimBuster	52	And he's also right that oftentimes lobbyists and special interests are the ones that are introducing these kinds of requests, although that wasn't the case with me.	1
ClaimBuster	53	I said I would make sure that women would be safe who used the drug.	1
ClaimBuster	54	What you have to decide is who's got the best economic plan.	0
ClaimBuster	55	Secondly, I would not suggest the withdrawal at the point of the Communist gun.	0
ClaimBuster	56	You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year.	1
ClaimBuster	57	And when a President doesn't know that submarine missiles are recallable, says that 70 percent of our strategic forces are conventional, discovers 3 years into his administration that our arms control efforts have failed because he didn't know that most Soviet missiles were on land -- these are things a President must know to command.	1
ClaimBuster	58	But what you can do is create a fair playing field, and that's what I'm talking about.	0
ClaimBuster	59	I believe it would return the government closer to the people, the way that Ross Perot is talking about.	0
ClaimBuster	60	They want equal pay for comparable effort for women.	0
ClaimBuster	61	I don't like to see the people in a deteriorating economy in a deteriorating country because our government has lost touch with the people.	0
ClaimBuster	62	And I would do nothing to hurt the U.S. auto industry.	0
ClaimBuster	63	"Which is -- which is my experience as a governor is if I come in and -- and lay down a piece of legislation and say, ""It's my way or the highway,"" I don't get a lot done."	0
ClaimBuster	64	You have regulations on top of regulations, and new companies cannot form and old companies are going out of business.	1
ClaimBuster	65	And that's why in this campaign I'm telling you exactly what I want to do.	0
ClaimBuster	66	I believe that every agreement we reach must be verifiable, and I will not agree to anything that we cannot tell every day.	0
ClaimBuster	67	I would have hoped that the president of the United States would have been possible for him to indicate it clearly that uh - the Supreme Court decision was going to be carried out.	0
ClaimBuster	68	We have no country if we have no border.	0
ClaimBuster	69	I think you have to look at it.	0
ClaimBuster	70	On government land, your administration has cut the number of permits and licenses in half.	1
ClaimBuster	71	The President in the election year decided I ought to do something, I haven't done anything on drugs.	1
ClaimBuster	72	None of my proposals would have any effect on hunters, or sportsmen, or people who use rifles.	0
ClaimBuster	73	And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.	1
ClaimBuster	74	Would fathers and mothers feel proud of themselves if they loaded their children with debts like this nation is now -- over a trillion dollars on the shoulders of our children?	1
ClaimBuster	75	But we have a different set of convictions about how we make our country stronger here at home and respected again in the world.	0
ClaimBuster	76	Governor Romney says, well, those top 3 percent, they're the job creators, they'd be burdened.	1
ClaimBuster	77	The Iranians have met with Ambassador Crocker in Baghdad.	1
ClaimBuster	78	They know what it's like not to have flexible working hours.	0
ClaimBuster	79	When I was a boy it took 2 generations to double the standard of living.	1
ClaimBuster	80	We've never had a foreign government trying to interfere in our election.	1
ClaimBuster	81	I think that's the very best way to go.	0
ClaimBuster	82	But the hard reality is that we must know what we're doing and pursue those objectives that are possible in our time.	0
ClaimBuster	83	That's one way one could do it.	0
ClaimBuster	84	We encourage parents to take a look at the comparative results of schools.	0
ClaimBuster	85	Our unemployment rate is twice as high as it is in Italy; it's three or four times as high as it is - as it is in Japan.	1
ClaimBuster	86	In addition to that, we ought to have a - a shift toward the use of coal, particularly in the Appalachian regions where the coal is located.	1
ClaimBuster	87	And recently the Chinese have announced they are going to lower some barriers to our products, which they ought to do since they have a 15 billion dollar trade surplus with the United States under Mr. Bush.	1
ClaimBuster	88	Americans' workers are the best in the world.	0
ClaimBuster	89	Did anybody complain when you raised taxes?	0
ClaimBuster	90	I thought the administration was opposed to the Midgetman.	0
ClaimBuster	91	I will only say this, however, in addition: to do what Senator Kennedy has suggested - to suggest that we will surrender these islands or force our Chinese Nationalist allies to surrender them in advance - is not something that would lead to peace; it is something that would lead, in my opinion, to war.	0
ClaimBuster	92	There's no question about that.	0
ClaimBuster	93	He needed to be disarmed.	0
ClaimBuster	94	But they certainly are a little nervous when Senator Obama says, if you don't get the health care policy that I think you should have, then you're going to get fined.	0
ClaimBuster	95	It's going to go in the other direction, as they've estimated.	0
ClaimBuster	96	I believe that this struggle is going to go on, and it may be well decided in the next decade.	0
ClaimBuster	97	Candy, it's not going to --	0
ClaimBuster	98	But we've got to keep fighting on this war against drugs.	0
ClaimBuster	99	I believe they did the best they could under the circumstances, and let's not forget that hundreds of thousands of lives were saved there.	1
ClaimBuster	100	A President is called the Commander in Chief.	1
ClaimBuster	101	I think that abortion is a very difficult issue and it is a moral issue and one that I think good people on both sides can disagree on.	0
ClaimBuster	102	It's a geopolitical foe, and I said in the same -- in the same paragraph I said, and Iran is the greatest national security threat we face.	1
ClaimBuster	103	Now what all this, of course, adds up to is this: America has not been standing still.	0
ClaimBuster	104	In fact, it's starting to fall apart not because of lawsuits -- though they are a problem, and John Edwards and I are committed to fixing them -- but because of the larger issue that we don't cover Americans.	0
ClaimBuster	105	As I told you, we've just got a report that said over the past 13 months, we've created 1.9 million new jobs.	1
ClaimBuster	106	We've got to go back and look.	0
ClaimBuster	107	If she did nothing, we'd be in much better shape.	0
ClaimBuster	108	I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.	1
ClaimBuster	109	I do know that we have a choice to make in America and that is to treat people with tolerance and respect and dignity.	0
ClaimBuster	110	And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.	0
ClaimBuster	111	Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.	1
ClaimBuster	112	They want jobs, they want to be able to make sure their kids are going to a good school.	0
ClaimBuster	113	It's probably going to take a much, much higher figure.	0
ClaimBuster	114	And I said I make a mistake.	0
ClaimBuster	115	And I think I'm on the right track.	0
ClaimBuster	116	And despite that, what we've said is, yes, we had to take some initial emergency measures to make sure we didn't slip into a Great Depression, but what we've also said is, let's make sure that we are cutting out those things that are not helping us grow.	1
ClaimBuster	117	We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.	1
ClaimBuster	118	And we put a stop to it and as a consequence saved jobs throughout America.	1
ClaimBuster	119	The secretary said very strongly about working with -- we've been working with them for many years, and we have the greatest mess anyone's ever seen.	0
ClaimBuster	120	She came all the way from Iowa in a Winnebago with her poodle in order attend here tonight.	1
ClaimBuster	121	I am adamantly opposed to legalizing drugs.	0
ClaimBuster	122	There is no question but that this nation cannot stand still; because we are in a deadly competition, a competition not only with the men in the Kremlin, but the men in Peking.	0
ClaimBuster	123	I think that should be a goal.	0
ClaimBuster	124	And it's going to require a new commander in chief to rebuild the military power.	0
ClaimBuster	125	We tried six or eight years ago.	1
ClaimBuster	126	I think they looked at that and saw weakness.	0
ClaimBuster	127	I've also done everything I could at every moment of division in this country, after Oklahoma City, when these churches were burned, to bring people together and remind people that we are stronger because of our diversity.	0
ClaimBuster	128	We also need to have a hemispheric energy policy where Canada, Mexico and the United States come together.	0
ClaimBuster	129	And that's my view now.	0
ClaimBuster	130	And it's -- our nation stands alone right now in the world in terms of power, and that's why we have to be humble.	0
ClaimBuster	131	No, but, John, the fact of the matter is, is that I was opposed to those tax breaks, tried to strip them out.	1
ClaimBuster	132	We learned from their mistakes.	0
ClaimBuster	133	We can't defend Japan, a behemoth, selling us cars by the million...	1
ClaimBuster	134	How many of you are under managed care plans?	0
ClaimBuster	135	I think the American people are sick and tired of either/or solutions, people being pushed in the corner, polarized to extremes.	0
ClaimBuster	136	Well -- well, I need to speak a moment...	0
ClaimBuster	137	You know, we have five percent of the world's population in this country.	1
ClaimBuster	138	I think that's a mistake.	0
ClaimBuster	139	We cannot be satisfied with what we've been doing for the last eight years.	0
ClaimBuster	140	We need to have a modern system to help seniors, and the idea of supporting a federally controlled 132,000-page document bureaucracy as being a compassionate way for seniors, and the only compassionate source of care for seniors is not my vision.	0
ClaimBuster	141	I think the president owes it to family values to show that he values America's families, whether they're people on welfare you're trying to move from welfare to work, the working poor whom I think deserve a tax break to lift them above poverty if they've got a child in the house and working 40 hours a week, working families who deserve a fair tax system and the opportunity for constant retraining; they deserve a strong economy.	0
ClaimBuster	142	I think it's important, since he talked about the Medicare plan, has he been in the United States Senate for 20 years?	1
ClaimBuster	143	I'm the only person here who's ever balanced a government budget and I've presented 12 of them and cut spending repeatedly.	1
ClaimBuster	144	If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.	1
ClaimBuster	145	They were just waiting to seize the opportunity.	0
ClaimBuster	146	And he just lifted martial law.	1
ClaimBuster	147	And there are elements of my proposal that you just outlined which I won't repeat.	0
ClaimBuster	148	A leader also understands that the United States must be strong to keep the peace.	0
ClaimBuster	149	We have made the Social Security Trust Fund sound.	0
ClaimBuster	150	They've got -- we've got to give them a chance to do their best again.	0
ClaimBuster	151	So you may keep referring to it as a $5 trillion tax cut, but that's not my plan.	1
ClaimBuster	152	The president said that the government can provide the service at lower cost and without a profit.	1
ClaimBuster	153	No, I am not wrong.	0
ClaimBuster	154	And I will tell you, I will take care of ISIS.	0
ClaimBuster	155	I -- I served as a missionary for my church.	1
ClaimBuster	156	I mean, we've had years in which the reigning economic ideology has been what's good for Wall Street, but not what's good for Main Street.	0
ClaimBuster	157	In addition, we've brought down inflation.	1
ClaimBuster	158	It really depends upon how our nation conducts itself in foreign policy.	0
ClaimBuster	159	But we also believe in maintaining for individuals the right to pursue their dreams and not to have the government substitute itself for the rights of free individuals.	0
ClaimBuster	160	That's not what you did in that generation.	0
ClaimBuster	161	I think we ought to have character education in our schools.	0
ClaimBuster	162	I think that all new teachers ought to be tested in the subjects that they teach.	0
ClaimBuster	163	But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices.	1
ClaimBuster	164	Republicans talk about it, but we're the first the first administration in anybody's lifetime looking at this program to bring that deficit down four years in a row.	1
ClaimBuster	165	We felt strongly about them, and they did so well by us.	0
ClaimBuster	166	Finally had to come back to school, the chicken lost its feathers.	0
ClaimBuster	167	And he cut defense an extra $60 billion, threw a lot of people out of work.	1
ClaimBuster	168	I think we need comprehensive background checks, need to close the online loophole, close the gun show loophole.	0
ClaimBuster	169	The biggest one, a multinational one known as CAFTA, I voted against.	1
ClaimBuster	170	The Nicaraguans must know that it is the policy of our government that that leadership must stay behind the boundaries of their nation, not interfere in other nations.	0
ClaimBuster	171	But itÃâ‚¬s not going to be dedicated by some federal bureaucracy in Washington, D.C.	0
ClaimBuster	172	And it seems to me that there is a problem there, Mr. President.	0
ClaimBuster	173	We didn't have the cuts the president promised he'd make and then he doubled.	1
ClaimBuster	174	We do have an obligation, but we can't be all things to all people.	0
ClaimBuster	175	And we have to be sure that Muslims come in and report when they see something going on.	0
ClaimBuster	176	George Bush believes in them.	0
ClaimBuster	177	I remember distinctly, I was segueing into another subject.	0
ClaimBuster	178	And I'm saying, where is this?	0
ClaimBuster	179	"I believe that -- I believe they've moved that sign, ""The buck stops here"" from the Oval Office desk to ""The buck stops here"" on the Lincoln bedroom."	0
ClaimBuster	180	And that's what we have to -- I think that's the test of public service.	0
ClaimBuster	181	Every President until this one has been able to do it, and this nation -- or the world is more dangerous as a result.	0
ClaimBuster	182	Americans are angry, they're upset, and they're a little fearful.	0
ClaimBuster	183	Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together.	1
ClaimBuster	184	You don't muddle through the central front on terror and you don't muddle through going after bin Laden.	0
ClaimBuster	185	But they are important and dangerous now because they are mounting a major effort within their own country.	0
ClaimBuster	186	I see a young man who is a knowledgeable-in defense and there are three people on our ticket that are knowledgeable-in the whole-in the race-knowledgeable in defense and Dan Quayle is one of them and I am one of them.	0
ClaimBuster	187	And one of the things that I intend to do as president is to restore America's standing in the world.	0
ClaimBuster	188	Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.	0
ClaimBuster	189	That is not a recipe for making sure that we are taking advantage of the opportunities and meeting the challenges of the Middle East.	0
ClaimBuster	190	Now, you know, that may not seem like a big deal when it just is, you know, numbers on a sheet of paper, but if we're talking about a family who's got an autistic kid and is depending on that Medicaid, that's a big problem.	0
ClaimBuster	191	I mean that's what, I want to stop it from coming across the border.	0
ClaimBuster	192	I'll never give a veto over American security to any other entity -- not a nation, not a country, not an institution.	0
ClaimBuster	193	And I have made some good sound proposals.	0
ClaimBuster	194	What I think we ought to do is take a look at perestroika and glasnost, welcome them, but keep our eyes open.	0
ClaimBuster	195	But I think it's about his priorities.	0
ClaimBuster	196	Now we have to create those jobs, now that we're requiring people to go do work.	0
ClaimBuster	197	Well, Jim, I want to thank you and thank the folks here at Washington University and the vice president.	0
ClaimBuster	198	I went to a boys' club.	1
ClaimBuster	199	But at some point, we want to do that as well.	0
ClaimBuster	200	I don't want to go back to malaise and misery index.	0
ClaimBuster	201	I think you have to knock out ISIS.	0
ClaimBuster	202	I grew up 5 blocks from Arkansas.	1
ClaimBuster	203	And every day that goes by, we see the results of the regime by Assad in partnership with the Iranians on the ground, the Russians in the air, bombarding places, in particular Aleppo, where there are hundreds of thousands of people, probably about 250,000 still left.	1
ClaimBuster	204	Yes, let me respond to this.	0
ClaimBuster	205	Do you know today that the Com- the Russians broadcast ten times as many programs in Spanish to Latin America as we do?	1
ClaimBuster	206	me that the Federal grants that come with.	0
ClaimBuster	207	We've got to grow enough to maintain the forces that we have abroad and to wage the non-military battle for the war - uh - for the world in Asia, in Africa and Latin America.	0
ClaimBuster	208	He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.	1
ClaimBuster	209	It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors.	1
ClaimBuster	210	We've put a cap on the growth of all that spending, and that's good and that's helped.	1
ClaimBuster	211	Well, the Vice President and I came to the Congress together 1946; we both served in the Labor Committee.	1
ClaimBuster	212	We need to invest and save.	0
ClaimBuster	213	The take-home pay of a worker in this country is actually less now than it was in 1968 - measured in real dollars.	1
ClaimBuster	214	But just one point I want to make, Tom.	0
ClaimBuster	215	I don't think that even if that effort fails that it will be necessary to carry on tests in the atmosphere which pollute the atmosphere.	0
ClaimBuster	216	We've got to attack at all points, we've go to use undercover operations.	0
ClaimBuster	217	But let me also point out that to several parliaments around the world, in Europe and in Asia, I have made a statement to each one of them, and I'll repeat it here: A nuclear war cannot be won and must never be fought.	1
ClaimBuster	218	We have a problem with litigation in the United States of America.	1
ClaimBuster	219	I'd like to respond to that.	0
ClaimBuster	220	He offers retreads of programs that failed.	1
ClaimBuster	221	I'd say around 30 percent.	0
ClaimBuster	222	I think this is a great country, because we've always wanted to do better, to make our country better, to make our lives better.	0
ClaimBuster	223	Do you believe in MAD, mutual assured destruction, mutual deterrence as it has been practiced for the last generation?	0
ClaimBuster	224	That's the way you help people.	0
ClaimBuster	225	A good place to start is to say no managed care provider can gag a doctor and kick the doctor out of the managed care plan for the doctor, telling the patient, you need a more expensive test, you need a more expensive procedure, your health requires it.	0
ClaimBuster	226	I haven't started naming names except for one person, and that's Mr. Richard Cheney who I thought did a great job the other night.	0
ClaimBuster	227	And I will tell you, Hillary Clinton is raising your taxes, folks.	1
ClaimBuster	228	... so that we will be able to take care of people without the necessary funds to take care of themselves.	0
ClaimBuster	229	Number two, I'll take programs that are currently good programs but I think could be run more efficiently at the state level and send them to the state.	0
ClaimBuster	230	And that's why I'm trying to do something about it by stimulating the export, vesting more, better education systems.	0
ClaimBuster	231	Congress is hiring people by the droves, and the cast as a result has gone up.	0
ClaimBuster	232	Not working with government alone, but all of us working together.	0
ClaimBuster	233	Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.	1
ClaimBuster	234	So choice and competition amongst schools is one of the key elements that's already been proven in places in like New Orleans and New York City and other places, where we have charter schools, where we take good teachers and we reward them and promote them.	1
ClaimBuster	235	That was my posture as well.	0
ClaimBuster	236	Those are the kinds of choices that the American people face right now.	1
ClaimBuster	237	It's time for the man to leave.	0
ClaimBuster	238	Cutting our investments in research and technology, that's not a smart choice.	0
ClaimBuster	239	And it was always one of the things we argued about with respect to arms control.	0
ClaimBuster	240	We've read their accounts now about what happened.	1
ClaimBuster	241	People can look it up, you're right.	0
ClaimBuster	242	If you've got an employer-based health care plan, you keep it.	0
ClaimBuster	243	Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.	1
ClaimBuster	244	He actually got the first question.	1
ClaimBuster	245	If you feel that everything that is being done now is satisfactory, that the relative power and prestige and strength of the United States is increasing in relation to that of the Communists; that we've b- gaining more security, that we are achieving everything as a nation that we should achieve, that we are achieving a better life for our citizens and greater strength, then I agree.	0
ClaimBuster	246	Now that's not reform, Mr. President.	0
ClaimBuster	247	In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.	1
ClaimBuster	248	And that's what I intend to do when I'm president.	0
ClaimBuster	249	And in this case, it's not only about Roe v. Wade.	0
ClaimBuster	250	No, I don't think it's OK, and said so publicly.	0
ClaimBuster	251	My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine.	1
ClaimBuster	252	He is right that I'm not in favor of energy taxes.	1
ClaimBuster	253	You see, I do believe that some crimes are so heinous, so brutal, so outrageous, and I'd say particularly those that result in the death of a police officer, for those real brutal crimes, I do believe in the death penalty, and I think it is a deterrent, and I believe we need it.	0
ClaimBuster	254	Uh - we've always had, I think, a lot of constitutional amendments proposed, but the passage of them has been uh - fairly slow, and uh - few and far between.	0
ClaimBuster	255	It ought to be tried.	0
ClaimBuster	256	We have to be prepared to use military force against terrorist base camps, we have to work closely with our allies to make sure that they're working with us and we with them and we can give no quarter when it comes to breaking the back of international terrorism.	0
ClaimBuster	257	They have to pay up.	0
ClaimBuster	258	I think, unfortunately, too many of us in our great country jump to conclusions about each other.	0
ClaimBuster	259	The issue is what you do about it.	0
ClaimBuster	260	We ought to keep making those extra effort Affirmative Action programs, the law and the policy of the land.	0
ClaimBuster	261	If that were true, why didn't we identify ourselves with the people of Africa?	0
ClaimBuster	262	The degree of unpopularity of a regime when the choice is total authoritarianism totalitarianism, I should say, in the alternative government, makes one wonder whether you are being helpful to the people.	0
ClaimBuster	263	And we knew the limits on their nuclear power.	0
ClaimBuster	264	I've lived the American dream; I'd like for your children to be able to live it, too.	0
ClaimBuster	265	That's exactly what we're doing.	0
ClaimBuster	266	And that's why I have made it a number one priority in my budget, not a tax cut for the wealthy.	1
ClaimBuster	267	I know all about poverty and all about need and all about taking care of people, and that's been my career in the United States Senate.	0
ClaimBuster	268	As for offshore oiling, only 2% now is so leased and is producing oil.	1
ClaimBuster	269	Why would you want to do that, anyone, anyone in America, when we have such a tough time, when these small business people, like Joe the plumber, are going to create jobs, unless you take that money from him and spread the wealth around.	0
ClaimBuster	270	I can bring them in that direction by eliminating spending.	0
ClaimBuster	271	And I've covered it again and again in print and on television.	1
ClaimBuster	272	One, he clearly has a litmus test for his judges, which I disagree with.	1
ClaimBuster	273	It will require the ability of a Republican president to reach out across the partisan divide and to say to Democrats, let's come together to do what is right for America.	0
ClaimBuster	274	Tell you what I hear.	0
ClaimBuster	275	Now, if that quote was wrong, he can repudiate it, right here.	0
ClaimBuster	276	On the tax cut, it's a big decision.	0
ClaimBuster	277	I remember the floods that swept our state.	0
ClaimBuster	278	But I'll tell you this, as president, if it took American forces to some degree to coalesce the African Union, I'd be prepared to do it because we could never allow another Rwanda.	0
ClaimBuster	279	I think we ought to focus on the problems and not attack each other.	0
ClaimBuster	280	George McGovern is a friend of mine, so I don't mean, but he was a liberal, proud liberal.	1
ClaimBuster	281	The American people should make up their own mind.	0
ClaimBuster	282	I did not say that.	1
ClaimBuster	283	And frankly, those stories have been largely debunked.	1
ClaimBuster	284	There are 200,000 people in California, for example, who have lost their defense related jobs.	1
ClaimBuster	285	Well, we may not be there yet but we're not going to get there by giving preferences and quotas.	0
ClaimBuster	286	Who has the integrity and stability to get the job done?Ã¢â€°Â¤ My fellow Americans, I am that man and I ask for your support.	0
ClaimBuster	287	It will remain strong, so long as I'm the president.	0
ClaimBuster	288	A few months later, he said he wanted to cut the defense budget by eight or nine billion dollars.	1
ClaimBuster	289	And so I have just negotiated with the president of Mexico the North American Free Trade Agreement -- and the prime minister of Canada, I might add -- and I want to have more of these free trade agreements, because export jobs are increasing far faster than any jobs that may have moved overseas.	1
ClaimBuster	290	We've upheld the doctrine that said if you harbor a terrorist, you're equally as guilty as the terrorist.	1
ClaimBuster	291	Well, we're $4 trillion in debt.	1
ClaimBuster	292	And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.	1
ClaimBuster	293	We passed the bill in the Senate this year but it didn't pass the House.	1
ClaimBuster	294	I will work with Republicans and Democrats.	0
ClaimBuster	295	Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products.	1
ClaimBuster	296	Now, when you look at what Germany pays for money and what we don't pay for money, you realize there's quite a spread, right, and you realize this is a temporary thing and there's going to be another sucking sound that runs our deficit through the roof.	0
ClaimBuster	297	I have never said I would liquidate...	1
ClaimBuster	298	"The real mistake was the ""read my lips"" promise in the first place."	0
ClaimBuster	299	I think that it's important for judges to understand that if a woman is out there trying to raise a family, trying to support her family, and is being treated unfairly, then the court has to stand up, if nobody else will.	0
ClaimBuster	300	The real problem in this country is that most people are working hard and falling farther behind.	0
ClaimBuster	301	And I'm going to put in place a better homeland security effort.	0
ClaimBuster	302	You know, the president's father did not go into Iraq, into Baghdad, beyond Basra.	1
ClaimBuster	303	And it wasn't me that let the polluters actually come into the halls of Congress, into the rooms, and rewrite the environmental laws.	1
ClaimBuster	304	But I'll never fail to protect the United States of America.	0
ClaimBuster	305	There's now a general strike going on.	1
ClaimBuster	306	In my judgment, a vigorous Democratic president supported by a Democratic majority in the House and Senate can win the support for these programs.	0
ClaimBuster	307	Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.	1
ClaimBuster	308	And I'm very, very proud of it.	0
ClaimBuster	309	The same is true of highways.	1
ClaimBuster	310	I said that we would become respected in the world once again and that we would refurbish our national defense to the place that we could deal on the world scene and then seek disarmament, reduction of arms, and, hopefully, an elimination of nuclear weapons.	0
ClaimBuster	311	Giving aid to schools technically that are trying to carry out the decision is not the great question.	0
ClaimBuster	312	Secondly, if it is correct, have you informed yourself in the meantime?	0
ClaimBuster	313	We have enough worries over there without having to worry about that.	0
ClaimBuster	314	But -- but what it did do is to -- if you extrapolated how much money we're talking about, you'd look at cutting the education budget by up to 20 percent.	1
ClaimBuster	315	I happen to like President Clinton personally.	0
ClaimBuster	316	We had some fun Crystal Gayle and Loretta Lynn with us, and they got up and sang, went to little towns and I talked agriculture.	1
ClaimBuster	317	I don't blame them entirely for it.	0
ClaimBuster	318	And we have a winning fight.	0
ClaimBuster	319	And if such a defense could be found, wouldn't it be far more humanitarian to say that now we can defend against a nuclear war by destroying missiles instead of slaughtering millions of people?	0
ClaimBuster	320	Right now, it's getting tougher and tougher to defeat them, because they're in more and more places, more and more states, more and more nations.	1
ClaimBuster	321	First we have to understand that SALT I expires October third 1977.	1
ClaimBuster	322	They're reliable friends in the future.	0
ClaimBuster	323	And it's time we take a look at the pay scales.	0
ClaimBuster	324	First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing.	0
ClaimBuster	325	I had the chance to be governor of a state.	1
ClaimBuster	326	I've got a policy for the future and agenda for the future.	0
ClaimBuster	327	I voted for Justice Breyer and Justice Ginsburg.	1
