topic	tweet_id	text	claim
WTP	73	Removing the entire section wasn ' t a positive move toward change . 	0
WTP	74	I agree that there is a problem and I thank you for pointing this out . 	0
WTP	75	The British Columbia and Yukon Grand Lodge is listed as a regular lodge , so it does carry weight ( I believe I once argued against this being presented into the article ; check archive 4 ) . 	1
WTP	76	Although , the statement will need some modifications . 	1
WTP	77	Oh thank goodness ! 	0
WTP	78	That ' s been tried before and it is a really tiring discussion . 	0
WTP	79	As per lumping , I think it ' s just not important to rattle off a list . 	0
WTP	80	In AIDS denialism is the place to go over individuals . 	0
WTP	81	Provided the items are discussed in the article in the relevant section , then having illustrations is entirely appropriate . 	1
WTP	82	If it isn ' t , then the source is only presenting its opinion ( or in this case , characterization ) . 	0
WTP	83	And if we are going to allow characterizations made by sources which don ' t represent the scientific community in general but kind of slant towards that way , then we also have to include characterizations made by sources which slant the other way . 	0
WTP	84	I think some editors only want to include sources which are generally regarded as trustworthy / authoritative with regards to pseudoscience . 	0
WTP	85	If that were the case , this article would only include items which are definitively pseudoscientific per the scientific community in general ; for if a source is truly trustworthy / authoritative with regards to pseudoscience , then it speaks for scientific community in general . 	1
WTP	86	The sources which we choose should be trustworthy / authoritative in presenting the sources characterization . 	0
WTP	87	I think there might be confusion here . 	0
WTP	88	@Eldereft . 	0
WTP	89	Per your point - " generally regarded as trustworthy or authoritative in relation to the subject at hand " - remember that the subject at hand is not pseudoscience but rather the characterization of such . 	0
WTP	90	Essentially , this could be a black-and-white article where we only present items which are definitively pseuodscience per the scientific community in general . 	0
WTP	91	But once we allow " characterizations " in this article , it ceases to be black-and-white , but rather a range of gray . 	0
WTP	92	So what , specifically , are you objecting to here ? 	0
WTP	93	+ 	0
WTP	94	I agree with your comments , 	0
WTP	95	So saying there is no negative information in an article is no kind of argument . 	1
WTP	96	Say what you want to be included and why , and again be specific . 	0
WTP	97	If you feel that this bio is somehow bad state what you want to see and why but the contents on another person ' s bio is irrelevant here . 	0
WTP	98	If you feel that bio is unfair take it up there , not here . 	0
WTP	99	Vote to close and pretend this never happened . 	0
WTP	100	Keep spinning those wheels . 	0
WTP	101	And when we allow some notable gray and not some other notable gray , then this article will suffer of NPOV violations . 	0
WTP	102	- - 	0
WTP	103	I viewed it as purely political in motivation . 	0
WTP	104	— Preceding unsigned comment added by 	0
WTP	105	Not at all , the article is under attack on the basis of WP : IDONTLIKEIT , Popper may have rephrased what he said , yet in the 1982 edition of the same book , ( 3 years after his supposed retraction ) the statement still stood . 	1
WTP	106	He was squished by MechStreisand recently . 	0
WTP	107	Pay attention . 	0
WTP	108	- 	0
WTP	109	I ' ve done a little work on it , mainly earlier in the year , but for such an important article it is improving far too slowly and needs more contributors to get it up to at least a B class . 	0
WTP	110	I don ' t think its vital or even desirable that we have the most common / modern practice shown in images , but I welcome you to help expand it . 	0
WTP	111	PatrioticHippie , the problem with your attempt to correct perceived errors with Wikipedia is that your claims are incredibly vague . 	1
WTP	112	The article that focusses on his presidency will have a much more narrow focus and will include much of what I am assuming you wish to see in his bio . 	0
WTP	113	You may seek to include some of what you want to add under the sub article dedicated to Obama ' s presidency , provided they are sourced . 	0
WTP	114	Again vaguely saying there is negative stuff on Bush ' s articles and no negative stuff here isn ' t a real complaint . 	0
WTP	115	- - 	0
WTP	116	However , I think there is an argument for repositioning it ( and the accompanying text ? ) at the bottom as it might make someoen think that they ' ve read to the end of the article . 	1
WTP	117	By all means , and I am sure every editor would agree with me , if you feel there is something that is important enough to be included in his overall bio and not just a sub article , and it is well sourced , bring it up . 	0
WTP	118	I don ' t think that Wassupwestcoast ' s rewrite of the abuse scandal section is an improvement . 	1
WTP	119	I ' m sure that ' s actually why 6 sources on the list of nu metal bands page and also an issue of Guitar World specifically cite them as a nu metal band . 	0
WTP	120	I am still awaiting my new refs so I ' ll check them when they arrive and get back to you on this issue . 	0
WTP	121	Thanks . 	0
WTP	122	I agree with you that we should check the source for the " children " comment . 	1
WTP	123	We just want facts and I never saw this in any of our history source books . 	0
WTP	124	  : ) 	0
WTP	125	Rami 	0
WTP	126	Is it notable enough to mentioned at all ? 	0
WTP	127	Is this sufficiently notable to mentioned in the lead ? 	0
WTP	128	Yes , there are partisan ( and unreliable ) sources calling the Israeli military " IOF " and such . 	0
WTP	129	You also ignored the other part of the removal reason : WP : UNDUE . 	0
WTP	130	According what you say , it should be trivial . 	0
WTP	131	If it is indeed so simple , why haven ' t you actually brought forth a reliable source ? 	0
WTP	132	Oh ? 	0
WTP	133	I believe them to be extremely important . 	0
WTP	134	I never once said Sabbath ' s importance was " false . " 	0
WTP	135	Saying that Sabbath single-handedly invented metal is hype , and about as correct as saying Zeppelin or Deep Purple single-handedly invented metal . 	1
WTP	136	However , so were the other groups mentioned . 	0
WTP	137	I ' ve spoken to about as many people who think that as think Sabbath was never metal at all . 	0
WTP	138	I ' ve never seen any popular consensus that Sabbath " invented " metal . 	0
WTP	139	Perhaps next time I ' ll simply ignore you instead of quoting you , and providing sources for your argument . 	0
WTP	140	I ' m so sorry that I tried to be comprehensive when responding to you . 	0
WTP	141	It ' s funny that you should mention the " truth " comment , though . 	0
WTP	142	I don ' t recall ever saying that Sabbath Bloody Sabbath was a " blues " album . 	0
WTP	143	Thanks . 	0
WTP	144	What is it , advocating reliable research ? 	0
WTP	145	Good luck with that ; seems it is the only thing you do here . 	0
WTP	146	Oh yeah , forgot . 	0
WTP	147	You have little to say about music , on the other hand , which these articles are all about , but this is wikipedia , after all ; we won ' t hear any jingles streaming out our speakers , haha ! 	0
WTP	148	Funny how you refer to Zeppelin as a ' metal band ' , Albert . 	0
WTP	149	About your advocacy , Odd . 	0
WTP	150	And Jesus Christ Superstar is a metal opera . 	0
WTP	151	Check this out : Hard rock : which band is missing ? ? 	0
WTP	152	- 	0
WTP	153	Although it is argued here that his mother may converted to islam , if that were the case , it can not be seen that Khaddafi has a minimal interest to claim his jewish ancestry . 	0
WTP	154	Although there are many contradictions in this world and many things are insolit . 	0
WTP	155	It is ridiculous to think that Khaddafi could even try to look for asylum in Israel . 	0
WTP	156	Someone believing that should be in an asylum ! 	0
WTP	157	Khaddafi ' s " revolution " consist in unify arabs with a muslim state , a theocratic state . 	0
WTP	158	He is not a socialist , but he says that in his propaganda just to get followers as Hitler did . 	0
WTP	159	Other part of the propaganda of theocratic mulsim governments is the statement that muslims love jews as their brothers because both decend from Abraham , blah , blah , . . . , that is not true . 	0
WTP	160	Any contemporary theocratic muslim government hate jews , but is tolerant to christians just enough to get their support or neutrality . 	0
WTP	161	Khaddafi is not an exception . 	0
WTP	162	— Preceding unsigned comment added by 	0
WTP	163	Given the same , it would be especially nice if the concerns raised included specific and appropriate sources and views not currently represented in proper proportion . 	0
WTP	164	- Eldereft ( 	0
WTP	165	Here ' s a link to useful resources on this topic . 	0
WTP	166	There ' s plenty of evidence that HIV causes AIDS . 	1
WTP	167	A hypothesis is a proposal that should induce debate , whereas theory refers to a broad interpretive framework . 	1
WTP	168	See [ 1 ] . 	0
WTP	169	" The object of a " theory " is to enduce debate . . . . " 	0
WTP	170	This is the common misconception of confusing " theory " with " hypothesis " in the technical sense that scientists use them . 	0
WTP	171	In science , " theory " corresponds to meanings 1 , 3 , or 5 , whereas most people understand " theory " to correspond to meanings 2 , 4 , or 6 . 	0
WTP	172	[ RD , notice how I make no allusions to creationists or the validity of evolution .   ; - ) ] 	0
WTP	173	Wikipedia isn ' t about negative information and positive information , it ' s just information . 	0
WTP	174	Say specifically what you want to see here , what sources you have and make a coherent argument for why it should be included in his bio . 	0
WTP	175	You keep saying there ' s all these noteworthy problems that should be included in Obama ' s page yet you fail to name one . 	0
WTP	176	There are going to be numerous successes and failures , or however you want to look at them , in any presidency that simply aren ' t significant to put in the person ' s bio . 	0
WTP	177	Naw that ' s a denomination . 	0
WTP	178	Bessides , only one of the list of sources mentions UCC , all the rest of them talk at length about Christianity . 	0
WTP	179	- - 	0
WTP	180	I don ' t think they should be held to different standards . 	0
WTP	181	Can you justify the large amount of criticism mentioned in the GWB article ? 	0
WTP	182	Why the difference . 	0
WTP	183	We cannot really change the South Africa article to accommodate another article . 	0
WTP	184	Maybe we should ask for some kind of references on the other article . 	0
WTP	185	Maybe others have another opinion on the matter . 	0
WTP	186	I don ' t think that South Africa was ' born ' at any specific date , ( what about the Zulus and so on ) , but I would guess that then end of the 2nd Boer war would probably be the end of colonial rule . 	0
WTP	187	( 	0
WTP	188	It struck me as desperate that you simply disregarded my comment on the blatant blues elements of that album as " crap " and accused me of knowingly giving a false argument . 	0
WTP	189	Kermit was on the Daily Show on May 31 , 2004 — The preceding unsigned comment was added by 69 . 143 . 229 . 87 ( talk • 	0
WTP	190	I ' m an Anglican , so I have views of my own on how appropriate it is for one group to appropriate the label catholic , but please do look through the archives to see if you can actually bring anything new to the table , rather than rehashing arguments that have been had before . 	0
WTP	191	I had meant to say the current " imperfect " solution . 	0
WTP	192	A settlement of 20 million dollars was reached but The Gap contends that the allegations were without merit , saying that lumping the companies together in one lawsuit was unfair . 	0
WTP	193	Perhaps this one such edit . 	0
WTP	194	Considering that there is no longer any criticism section on the page . 	0
WTP	195	- - 	0
WTP	196	A contribution I added a while back ( 00 : 24 , 10 February 2005 ) is no longer there . 	0
WTP	197	This is the text of that contribution : Despite this , The Gap has received mounting criticism over working conditions in its factories . 	1
WTP	198	During the spring of 2003 The Gap , along with 21 other companies , was involved in a class action lawsuit filed by sweatshop workers in Saipan . 	0
WTP	199	The allegations included " off the clock " hours , where workers were not paid for working overtime , unsafe working conditions , and forced abortion policies . 	0
WTP	200	If you want add links for other large scale operations , then that would also be relevant for the lead ( and improve the article without using up any more than a few additional words ) . 	0
WTP	201	The addition consists of only three words and it makes the article more comprehensive and relevant . 	0
WTP	202	The number of casualties is one of the best measures for judging the scale of a war ( since statistics like this are more objective and verifiable than questions of " historical significance " ect ) . 	1
WTP	203	The fact that , as you say , it ' s been re-added about 50 times , shows that the wikipedia consensus is that it stay . 	0
WTP	204	As to whether or not it should count as a war , then that is surely just a matter of semantics - http://en.wikipedia.org/wiki/WarFinally I agree this info should also be added to the main history article as well . 	0
WTP	205	Cheers . 	0
WTP	206	I ' d like to see Wassupwestcoast addressing the information contained within the sources provided by Xander above . 	0
WTP	207	- 	0
WTP	208	There is no dispute whatsoever over the translation of Ahmadinejad ' s 2008 speech calling for Israel to be wiped off the map . 	0
WTP	209	And what is the nature of the dispute you ' re alleging in any case , that the government of Iran is mistranslating itself ? 	0
WTP	210	This article links to Juancole . com a blog , Juancole . com is in no way shape or form more notable than the government of Iran . 	0
WTP	211	The government of Iran ' s take on it ' s own statements is immediately notable . 	0
WTP	212	Just as one references reports from whitehouse . gov on wiki when called for . 	0
WTP	213	President . ir would be considered a self published source on this page . 	0
WTP	214	The source fits all wikipedia guidelines of an acceptable self published source http://en.wikipedia.org/wiki/Wikipedia:Reliable_sources#Self-published_and_questionable_sources_as_sources_on_themselves 	0
WTP	215	Note : I changed the section title per the Talk page guidelines . 	0
WTP	216	This user in the above post is 	0
WTP	217	Let ´ s be specific and we may avoid misunderstandings . " explains a lot . 	0
WTP	218	They simply demonstrate that the existence of any supernatural force is unnecessary for and irrelevant to any understanding of the evolution of species . 	0
WTP	219	Darwin and the modern synthesis do not rule out the existence of a supernatural power ( on this they are agnostic ) . 	0
WTP	220	( 	0
WTP	221	Well , actually the post of yours SIrubenstein " Let us be precise . 	0
WTP	222	The basis of this article is not at risk . 	0
WTP	223	And , why did you call my edit POV ? - - 	0
WTP	224	I removed it because it is redundant , mentioned already 2 paragraphs above in the Bronner quote . 	0
WTP	225	I don ' t agree that the lack of a sign or landmark is enough to justify deleting the picture . 	1
WTP	226	It was taken near Nablus , according to its description . 	0
WTP	227	Also , feel free to reply to the person who originally started the discussion while you are there . 	0
WTP	228	Re-read my original replies if you have any doubts . 	0
WTP	229	No need for cute sayings , ( did you even read the fact you gave ? ) , as I am not trying to reach a consensus or to change anything . 	0
WTP	230	I am not making any changes , I am not claiming anything , I just don ' t agree with your definition of when the country was ' born ' . 	0
WTP	231	Again , we are going around in circle and you guys missed the original point made by someone else , ( and most of my replies to him ) . 	0
WTP	232	And it is absolutely irrelevant what is on another person ' s bio . 	0
WTP	233	You sound like you feel like you are being picked on , but it ' s the article I ' m interested in , not your edits in particular . 	0
WTP	234	I ' m not sure how this could be called " spin of the facts " , but whatever . 	0
WTP	235	I view " Christian church " as being simply more specific and accurate than " faith " in this instance . 	0
WTP	236	So far as the verbosity goes , I think I used too many words , but I ' d still much rather have a more accurate description than some mushy , touchy-feely prose that uses that wretched word , " community " . 	0
WTP	237	San Francisco does function to some extent as a refuge for LGBT folks , with protections codified into law and an implicit understanding that things like gay-bashing are not tolerated there , so perhaps it does merit mention in the lead . 	0
WTP	238	Probably true of Boston as well , but in SF ' s case , the city is seen as a " gay " city , much more so than , say , New York is known as a " Jewish " city ( pace Jesse Jackson ' s unfortunate remarks ) . 	0
WTP	239	Point taken about New York and Jews ; in defense , I ' d say the difference here is that the perceived ( and actual ) character of San Francisco is more inextricably bound up with its larger-than-average share of gay , lesbian , etc . , people . 	0
WTP	240	+ 	0
WTP	241	Today , the church ' s public stances on contraception , abortion and euthanasia regularly make headlines , as has the scandal surrounding the sexual abuse of minors by representatives of the church . " 	0
WTP	242	Have at it ! 	0
WTP	243	So be it . 	0
WTP	244	I had a hand in writing the sentence at the top of this section , although I take no responsibility for the modifier " church-condemned . " 	0
WTP	245	Clunky ! 	0
WTP	246	How about : " Over the centuries , the church has engaged controversies of many kinds . 	0
WTP	247	The NPOV tag is justified until that happens and the inclusion criteria is understood and accepted by all . 	1
WTP	248	Many of the entries of the list already do a proper job of attributing the views to sources , but we need to ensure that they all follow policy . 	0
WTP	249	Verbal I have no idea what you are getting at here , the discussion as I understand it has nothing to do with fringe anything , it has to do with proper attribution of ' opinion ' . 	0
WTP	250	+ 	0
WTP	251	If you asked people anywhere in the world , not just in the U . S . , about " San Francisco " , how many do you think would come up with this small , obscure place in Argentina and not The City ? 	0
WTP	252	It is much more than this and pretending that it can be called , in its entirety , a " terrorist organization " is nonsense . 	0
WTP	253	Responsible sources dont focus on just the military wing of Hamas , which has admittedly carried out attacks classified as " terrorist " . 	0
WTP	254	It is much less clear cut than calling the Irgun a " terrorist organization " , and we dont do that . 	0
WTP	255	Remember , Don ' t feed the troll   : ) 	0
WTP	256	The Haaretz is a reputable source , it ' s more pro palestinian than most israeli newspapers , has been called antizionist by some people . 	1
WTP	257	It might do you some good to actually read the article . 	0
WTP	258	The incident is mentioned in the last paragraph of the " Good Girl Gone Bad " section . 	0
WTP	259	The President is the President - the President does not hold two jobs , the President leads the nation , period . 	1
WTP	260	I removed the section that said ( to effect ) that there was a possibility that a female US President could opt to be her own First Lady . 	0
WTP	261	I also eliminated some of the text regarding First Gentleman , which is purely speculative and thus innaproriate for this article . 	0
WTP	262	But if someone wants to remove aspects of this , I have a hard time imagining it will be as responsible a representation of what is left , and I ' d like to see these points addressed , not just undertaken . 	0
WTP	263	I think the whole section should be deleted from this bio entirely and moved to Presidency , and would applaud consensus to do so . 	0
WTP	264	I ' m not saying what I wrote can ' t be improved upon , I ' m saying removing points currently for the sole purpose of making it shorter , if it then makes it lopsided , is not the answer here . 	0
WTP	265	Good find . 	0
WTP	266	Should it say he was deciding between competing " Christian sects " , or is " Christian churches " accurate enough ? 	0
WTP	267	In his histories , he speaks of trying to decide between various " sects " that had varying interpretations of the Bible . 	0
WTP	268	I ' ve changed the language that Smith prayed to find out what " faith " to join to read that he prayed which " Christian church " to join . 	0
WTP	269	He was not asking God which of all the world ' s religions to join — he was asking God which Christian church he should join . 	1
WTP	270	It is non-controversial that Smith was a Christian at the time of the First Vision , is it not ? 	0
WTP	271	But I do think it is disproportionate to mention the abuse scandal in Australia , Canada , Ireland , Mexico , Poland and the United Kingdom , the large financial settlements in Ireland , the number of high ranking prelates who were involved , the affect on the Catholic faithful in Ireland and Poland and the actual number of the victims of the abusers including the methodology for determining the actual numbers . 	0
WTP	272	Am I an editor refusing to allow " any mention " of it in the article ? 	1
WTP	273	No . 	1
WTP	274	Wassap , I don ' t see NPOV violations so much as an attempt to keep it short . 	1
WTP	275	The three reasons for keeping the sex abuse section short are : it has its own article , and to make it longer violates WP : Undue Weight and WP : recentism . 	0
WTP	276	I was in favour of your proposed wording , I said so unambiguously ! 	0
WTP	277	I can ' t imagine more than three US citizens liking " First Master " , and newspapers would have a field day . 	0
WTP	278	The choice of term is politically touchy , and the female candidate ' s team will have chosen and popularized the " best " one , for instance by mentioning it casually on morning talk shows , well before the nominating convention so that it doesn ' t become a campaign issue . 	0
WTP	279	The word " Lady " in " First Lady " comes from her social role , and hence " First Master " , although doubtful , is possible . 	0
WTP	280	" First Husband " has also been hypothesized , although the article does not propose it . 	0
WTP	281	It isn ' t an issue of peerage , it is a question of social etiquette . 	1
WTP	282	" Lady of the House " and " Master of the House ' are phrases used in etiquette handbooks to decribe the hostess and host of a social occasion . 	0
WTP	283	It is not principally to reflect sectional press-led emphasis on a US scandal , which in fact shows that Catholic priests have been accused of abuse at about the same rate as those of any other denomination or secular profession . 	1
WTP	284	The matter is mentioned in the trext , which is more than any other encyclopedia . 	0
WTP	285	Nor will you find it prominent in any encyclopedia article . 	0
WTP	286	The article is about the Roman Catholic Church as an institution , its history , structure and beliefs . 	0
WTP	287	— Preceding unsigned comment added by 	0
WTP	288	nonsense . 	0
WTP	289	So now discoveries are called inventions ? ! 	0
WTP	290	( 	0
WTP	291	It ' s significant , but what an artist thinks of their own music isn ' t always reliable . 	0
WTP	292	" In any case , what a handful of rock journalists have said is beside the point , " I must disagree . 	1
WTP	293	Sabbath Bloody Sabbath discards blues about as much as Houses of the Holy . 	0
WTP	294	4 ' . " 	0
WTP	295	( 	0
WTP	296	Actually , that ' s an exaggeration . 	0
WTP	297	I have removed discussion which was veering badly off topic and into troll-land . 	0
WTP	298	Do not replace these comments : I will remove and block for disruption if necessary . 	0
WTP	299	I have zero interest in this topic , but I have a great deal of interest in ensuring this page does not degenerate into a USENET style mudfest . 	0
WTP	300	Keep your posts focused on suggestions to improve the article , and do not post on the subject . 	0
WTP	301	As it is my opinion that there are no pending major issues with this article , I would like to see the { { bias } } tag removed ; I remain , of course , perfectly content to wait a few days for emerging talkpage consensus . 	0
WTP	302	The speech is from June . 	0
WTP	303	It is as notable as a source is possible to be , and fits all wikipedia guidelines of an acceptable self published source . 	0
WTP	304	If we are looking to represent the subject we should also represent the controversy and the negative about the subject ! 	0
WTP	305	The questions begs : But is it NPOV ? 	0
WTP	306	The images that are currently there do not show every possible perspective on the IDF but are images representative of an army . 	0
WTP	307	So too with this article . 	0
WTP	308	It is now a scattering of pictures representing the IDF with the images ranging from non-encyclopedic to somewhat encyclopedic . 	0
WTP	309	In the three weeks since I opened this thread I see the gallery has rolled over . 	0
WTP	310	It looks like a gallery the World Book encyclopedia might have at the end of an article . 	0
WTP	311	What occurs to me is that the photos are all fairly positive towards the IDF and for someone looking to see the subject as the subject might present itself , these images do a fair job . 	0
WTP	312	I would say that inclusion in this gallery , which closes a long and detailed article ( with many links to main articles ) should be given the following test : If this gallery was as the end of the article on the Danish military , would you keep it ? 	1
WTP	313	Call it ignorance or whatever you want . 	0
WTP	314	PS : . . . meaning our attitude towards the world is too different as to be inclined in furthering the discussion . 	0
WTP	315	You can ' t argue that MTV ' s news department isn ' t a reliable source , because it is considered so on Wikipedia , and the source cited here is a news piece on nu metal . 	0
WTP	316	Also , they ' ve aired everything from reality shows to news programming , documentaries , and election coverage . 	0
WTP	317	Ever seen 120 Minutes ? 	0
WTP	318	" They are best known , programming-wise , for airing promotional videos for artists on major labels . " 	0
WTP	319	Now to return to the original point : got any sources to back up your assertion that " The sources clearly state that they are not nu metal " ? 	0
WTP	320	" You own their three first albums and I predicted the ' Sabbra Cadabra ' mention . " 	0
WTP	321	What ' s more , you ' ve provided more attacks than you have actual arguments , here , and all to defend an entirely unreasonable claim . 	0
WTP	322	I disagree with your opinion on my credibility . 	0
WTP	323	" I must stress that you are not credible in this discussion ; your arguments amount to nothing . " 	0
WTP	324	Then it would be wrong to say that Rick Wakeman took the blues out of progressive rock . 	0
WTP	325	" So what , Rick Wakeman makes some bluesy licks on the piano . " 	0
WTP	326	I ' m not sure how this is relevant . 	0
WTP	327	I predicted your prediction of my comment . 	0
WTP	328	Yes . 	0
WTP	329	" Did you notice the verses where he plays the synthesizer , creating a progressive aura in interplay with Iommis guitar riff and Ozzy ' s singing ? " 	0
WTP	330	CapitalElll , please stop reverting edits with no basis . 	0
WTP	331	Avaya1 and I have reached a compromise , and I am implementing it . 	0
WTP	332	If you have a serious argument about why Operation Litani should be mentioned as a war in the lead section ( not the History , which was what we were talking about ) , feel free to present it . 	0
WTP	333	— 	0
WTP	334	The media is independent from the government , I don ' t see why there would be any problem in using them . 	1
WTP	335	- 	0
WTP	336	That is the reason that I did not remove this the first time that it was added . 	0
WTP	337	Thus , I would vote for his inclusion as a main character . 	0
WTP	338	Now whether this is put in the lead or mentioned later in the body of the article is something that can be debated but Trey and Matt have mentioned more than once in their mini-commentaries that he is one of their favorite characters and that is why they have brought him forward over the years . 	0
WTP	339	It says In general , the relative emphasis given to material in the lead should reflect its relative importance to the subject according to reliable sources . 	0
WTP	340	I don ' t think you will find many books on the Catholic Church MENTIONING the US scandal coverage , let alone headlining it . 	0
WTP	341	Too specific ( pertains to only 1 / 40th of its history ) . 	0
WTP	342	I would suggest not . 	1
WTP	343	Yeah , it was under the 	0
WTP	344	Oops ! 	0
WTP	345	It should establish context , summarize the most important points , explain why the subject is interesting or notable , and briefly describe its notable controversies , if there are any . 	0
WTP	346	The lead should be able to stand alone as a concise overview of the article . 	0
WTP	347	The lead should not " tease " the reader by hinting at but not explaining important facts that will appear later in the article . 	0
