topic	tweet_id	tweet_text	class_label
COVID-19	1367555102291148801	This week, team @OSUWexMed administered some of the first Johnson &amp; Johnson COVID-19 vaccines -- the only single-dose shot authorized by the FDA. We're working to ramp up its production because a third safe and effective vaccine means we can vaccinate more people more quickly. https://t.co/fAdDViMlg8. The article claims that the team at OSUWexMed administered some of the first Johnson & Johnson COVID-19 vaccines, which is the only single-dose shot authorized by the FDA. The article also claims that by ramping up its production, it will be possible to vaccinate more people quickly using this safe and effective vaccine.	0
COVID-19	1365385808316944386	NC is ranked #1 in the US for vaccinations of adults over 65. Way to go NC! I am so proud of our vaccine providers across North Carolina, and the amazing team at @NCDHHS, for all their hard work getting vaccines into arms quickly and equitably.   https://t.co/muMgDxcMN9. The claim made in the article is that North Carolina is ranked as the top state in the United States for vaccinating adults over the age of 65. The author expresses pride and gratitude for the efforts of North Carolina's vaccine providers and the team at the North Carolina Department of Health and Human Services (NCDHHS) for their hard work in quickly and equitably administering vaccines to the population.	0
COVID-19	1367295604703993856	All three vaccines authorized in the U.S. — made by Johnson &amp; Johnson, Moderna, and Pfizer and BioNTech — greatly reduce the risk of getting Covid-19. They also have a high efficacy against more serious outcomes like hospitalization and death. See more: https://t.co/N1it9ZKnQW. The claim made in the article is that all three vaccines authorized in the U.S (Johnson & Johnson, Moderna, and Pfizer and BioNTech) significantly reduce the risk of contracting Covid-19 and have high efficacy rates in preventing serious outcomes such as hospitalization and death.	0
COVID-19	1366074035348467712	In simulations, “getting people vaccinated sooner with a lower efficacy vaccine prevented many more Covid-19 cases, hospitalizations and deaths compared to waiting even just a month for a higher efficacy vaccine.” https://t.co/uu3OXX8zVk. The claim made in the article is that in simulations, administering a lower efficacy vaccine to people sooner can prevent more Covid-19 cases, hospitalizations, and deaths than waiting for a month to administer a higher efficacy vaccine. This implies that the speed of vaccination is more important than the efficacy of the vaccine in the short-term for preventing the spread of Covid-19 and reducing its impact on healthcare systems and mortality rates. However, the longer-term effects of the vaccine may need to be considered when making decisions about vaccination strategies.	0
COVID-19	1364402806992568320	The Navajo Nation has surpassed its goal of administering 100,000 COVID-19 vaccines by the end of February, a figure that represents over half of its residents. Our work to increase supply, increase places to get vaccinated, and increase vaccinators is making a difference.. The Navajo Nation has successfully vaccinated over 100,000 residents against COVID-19 by the end of February, which was their goal. This represents over half of the Navajo Nation's population. The success is attributed to the increase in vaccine supply, vaccination sites, and vaccinators.	0
COVID-19	1369998582435229696	CVS has nearly doubled the number of states where its pharmacies are offering Covid-19 vaccinations through Biden’s federal retail pharmacy program, CVS said in a statement. It is now offering Covid-19 vaccines in 29 states and Puerto Rico.. The article claims that CVS has expanded the availability of Covid-19 vaccines through the federal retail pharmacy program, doubling the number of states where the vaccines are offered. As a result, CVS is now providing Covid-19 vaccines in 29 states and Puerto Rico.	0
COVID-19	1369512362873589760	Alaska has become the first state to drop eligibility requirements for Covid-19 vaccines and allow anyone 16 or older who lives or works in the state to get a vaccine, Gov. Dunleavy says. https://t.co/32DSapyzsA. The claim is that Alaska is the first state in the United States to eliminate eligibility criteria for Covid-19 vaccines, meaning that anyone aged 16 or older who lives or works in the state is now eligible to receive the vaccine. Governor Dunleavy announced the decision, which is intended to speed up the state's vaccination efforts and protect more people against the virus.	0
COVID-19	1370191018243465219	President Biden announced expanded anti-covid vaccines and that all adults will be eligible by May 1. My Cinco de Mayo birthday wish is now one shot vaccine and one shot tequila.. The article reports on the announcement made by President Biden regarding the expanded availability of anti-covid vaccines in the United States. The President stated that all adults will be eligible to receive the vaccine by May 1, which is earlier than previously anticipated. The author adds a personal comment, expressing their desire for a one-shot vaccine and one shot of tequila to celebrate their birthday, which falls on May 5th (Cinco de Mayo).	0
COVID-19	1365011945108176901	The good news! Rating agency Moody's projects India to grow at 13.7% in FY2022, up from 10.8% estimated earlier. The revised numbers came on the back of normalisation of activity and growing confidence in the market with the rollout of Covid-19 vaccines. https://t.co/lppBy9W8Bj. The article claims that Moody's, a rating agency, has revised its estimation of India's GDP growth for the fiscal year 2022. It projects that India's economy will grow by 13.7% in FY2022, up from the earlier estimate of 10.8%. This positive revision is owing to the normalization of economic activity in India and the rollout of Covid-19 vaccines, which have increased market confidence. Essentially, the article suggests that India's economy is expected to rebound strongly in the current fiscal year due to improving market conditions.	0
COVID-19	1369788331232493573	It was great to be in Sumterville today to announce a new drive-thru vaccination site which will provide 3,000 Johnson &amp; Johnson vaccines to Floridians 65 and older over the next three days. #SeniorsFirst. More here - https://t.co/H80UiLdFsp https://t.co/lxNOgW4tdp. The claim made in the article is that a new drive-thru vaccination site has been established in Sumterville, Florida, which will provide 3,000 Johnson & Johnson vaccines to Floridians aged 65 and older over the next three days. The site is part of the state's effort to prioritize seniors for COVID-19 vaccinations.	0
COVID-19	1369591200093732864	We have reached an agreement with BioNTech-Pfizer for the supply of four million more doses of COVID-19 vaccines for EU countries in the next two weeks. This will help tackle coronavirus hotspots and facilitate free border movement. #StrongerTogether. The article states that the European Union (EU) has made an agreement with BioNTech-Pfizer to supply four million more doses of COVID-19 vaccines to EU countries within the next two weeks. The purpose of this is to address COVID-19 hotspots and to allow for easier travel within the EU. The claim is that this additional vaccine supply will help in the fight against COVID-19 and promote collaboration between EU countries.	0
COVID-19	1356605799766745090	In 1956, Elvis was vaccinated backstage at @EdSullivanShow, inspiring thousands to get the polio vaccination. With COVID-19 vaccines becoming available and many American's uncertain, three former presidents are talking about following in his footsteps. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF. The claim made in the article is that three former American presidents are considering getting vaccinated for COVID-19 publicly, similar to how Elvis got vaccinated for polio on live TV in 1956. The goal is to inspire confidence in the vaccine and encourage more Americans to get vaccinated.	0
COVID-19	1369988744728616965	India has provided over 481 lakh doses of Covid vaccines to various countries till March 4. Out of 481.06 lakh vaccine doses sent to various countries, 73.5 lakh doses have been supplied as grant assistance, 288.4 lakh on commercial basis and 119.16 lakh doses for COVAX.. India has provided more than 48.1 million doses of Covid vaccines to various countries as of March 4th. Out of this, 7.35 million doses have been given as a grant (free of cost), 28.84 million doses have been supplied on a commercial basis (sold), and 11.916 million doses through COVAX (a global facility to ensure equitable distribution of vaccines to developing countries). This indicates that India has been actively engaged in the global fight against Covid-19 by supplying vaccines to other countries.	0
COVID-19	1370046383458246659	WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us she received her first shot of the coronavirus vaccine and encourages others to do the same: “Get the shot!” Get more information on COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtAbSAwf. The claim made in the article is that Whoopi Goldberg received her first shot of the COVID-19 vaccine and encourages others to do the same. She believes people should get the vaccine to protect themselves and others from the virus. The article also provides a link for more information on COVID-19 vaccines.	0
COVID-19	1371118941460963331	Vaccines are extremely effective at preventing severe Covid illness and death, but no vaccine is perfect. Continue masking up.. The claim made in the article is that while vaccines are highly effective at preventing severe illness and death from Covid-19, they are not 100% effective and therefore people should still continue to wear masks to further protect themselves and others from the virus. The article emphasizes that even if someone is vaccinated, they can still contract and spread the virus, and therefore wearing a mask can help reduce transmission and keep individuals and communities safe.	0
COVID-19	1368703552546308099	Russian intelligence agencies have mounted a campaign to undermine confidence in Pfizer Inc.’s and other Western vaccines... https://t.co/vZEysfIJrt. The article claims that Russian intelligence agencies are engaging in a campaign to sow doubt and undermine confidence in Pfizer Inc. and other Western vaccines. This campaign could potentially lead to decreased trust in these vaccines and reduce the likelihood of people being willing to receive them, which could further contribute to the spread of COVID-19.	1
COVID-19	1368561780142792705	Extent of damage to AstraZeneca vaccine’s perceived safety in Europe revealed % saying they would refuse this vaccine and wait for a diff one AstraZeneca 🇩🇪27% 🇫🇷22% 🇮🇹 23% 🇪🇸19% 🇬🇧2% Pfizer 🇩🇪6% 🇫🇷7% 🇮🇹 7% 🇪🇸5% 🇬🇧4% Moderna 🇩🇪12% 🇫🇷11% 🇮🇹 11% 🇪🇸6% 🇬🇧5% https://t.co/rppoUptxIO https://t.co/yY6rpEcxIJ. The article states that a survey has revealed the extent of damage to the perceived safety of the AstraZeneca COVID-19 vaccine in Europe. The survey found that a significant portion of people in Germany (27%), France (22%), Italy (23%), and Spain (19%) said they would refuse the AstraZeneca vaccine and wait for a different one. In contrast, only 2% of people in the UK said they would refuse the AstraZeneca vaccine. The survey also showed lower refusal rates for the Pfizer and Moderna vaccines across all countries surveyed.	0
COVID-19	1366780368318312449	Unusual swelling caused by Covid-19 vaccines is being picked up on routine mammograms and other scans, radiologists say. Here's what you can do to avoid unnecessary worries about breast and other forms of cancer when you get your vaccination. https://t.co/BxXbkaAaib. The claim made in the article is that some people who have received Covid-19 vaccines are experiencing unusual swelling in their lymph nodes, which is being picked up on routine mammograms and other scans. This can lead to unnecessary worries about breast and other forms of cancer. The article provides information and guidance to help individuals avoid unnecessary concerns by telling them when to schedule their scans in relation to their vaccinations and when to seek additional medical attention.	1
COVID-19	1367820629886504961	An exciting day for us as #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped via the COVAX facility. Thank you to all who made this possible. https://t.co/g4AHCWnHzl. The article reports that Uganda has received the first batch of COVID-19 vaccines manufactured by the Serum Institute of India and shipped through the COVAX facility. The initial batch contains 864,000 doses of the AstraZeneca vaccine. The article expresses gratitude to those involved in securing and delivering the vaccines to Uganda.	0
COVID-19	1369404118759055364	I’m pleased to announce that @CVShealth will soon begin administering COVID-19 vaccines at 76 additional @CVSpharmacy locations across our state, bringing the total number of CVS vaccination locations in FL to 157 in 30 counties. More info here - https://t.co/Y3jWFaWXlz https://t.co/SWeUrGzpVh. CVS Health will start administering COVID-19 vaccines at 76 more locations in Florida, bringing the total number of CVS vaccination sites in the state to 157 across 30 counties. More information can be found in the link provided.	0
COVID-19	1369032423695081476	With three COVID-19 vaccines available and a steadily increasing supply, we are now able to open up eligibility to all phase 3 priority groups. New appointments for phase 3 will post to the portal at midnight. Learn more: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9. The claim in the article is that with the availability of three COVID-19 vaccines and a steady increase in supply, eligibility for vaccination is now being opened up to all priority groups in phase 3. New appointments will be posted on the portal at midnight.	0
COVID-19	1367717174236839937	Globally, the latest vaccination rate is 6,582,835 doses per day, on average. ➡️At this rate, it will take an **4.7 years** to cover 75% of the population with a two-dose vaccine. And the inequality is widening. LMIC countries need #CovidVaccine faster. https://t.co/H9GZqslstq https://t.co/dkTKn2oQlh. The claim made in the article is that the current global vaccination rate is 6,582,835 doses per day, and at this rate, it will take about 4.7 years to vaccinate 75% of the world's population with a two-dose vaccine. The article also notes that there is growing inequality in vaccine distribution, and that low- and middle-income countries need access to the COVID-19 vaccine at a faster rate.	0
COVID-19	1369629278053269507	Alaska makes vaccines available to those 16 and older, becoming first state to remove eligibility requirements https://t.co/BLWq3hZBeG. The article claims that Alaska has become the first state to make COVID-19 vaccines available to all individuals aged 16 and above, removing eligibility requirements based on age, employment, or underlying medical conditions. This means that any resident of Alaska who is 16 years or older can receive a vaccine if they wish to do so, without needing to belong to a specific priority group.	0
COVID-19	1368236350948970499	At Yankee Stadium, New Yorkers are waiting for vaccines in the middle of the night — and happy about it https://t.co/dAikmtPV9l. The article claims that New Yorkers are voluntarily waiting in line for vaccinations at Yankee Stadium, even in the middle of the night, indicating a high level of enthusiasm towards getting vaccinated.	0
COVID-19	1363964279997743108	Vaccines work by triggering a response in a person's immune system. That means some people will feel a little sore, tired or unwell after their #COVID19 vaccination. Most side effects are mild and should not last longer than a week. More on the vaccine: https://t.co/6ePOXYDfmG https://t.co/8ShpaFXMwn. The claim made in the article is that vaccines work by stimulating the immune system, which may cause some people to experience mild side effects such as soreness, fatigue, or illness after receiving the COVID-19 vaccination. However, these side effects are generally temporary, lasting no longer than a week, and should not deter individuals from getting vaccinated.	0
COVID-19	1363354245576220672	Today the Australian Government launched Australia’s COVID-19 vaccination program, with the first vaccinations held in Sydney. More details on the rollout of safe and effective COVID-19 vaccines is here: https://t.co/svQSOy6dDv https://t.co/QJ455hAyOg. The article states that the Australian government has launched a COVID-19 vaccination program, with the first vaccinations taking place in Sydney. The article provides a link for more information about the rollout of safe and effective COVID-19 vaccines in Australia. The claim is that Australia has initiated a national vaccination program to protect its citizens from COVID-19.	0
COVID-19	1370050585924354053	@LauraWBush and I are grateful to have been vaccinated against COVID-19. These safe and effective vaccines are our way out of this pandemic and toward recovery and renewal. So when it’s your turn, roll up your sleeve and do your part. -President Bush @AdCouncil @TheCovidCollab https://t.co/orCWMWtZ6C. The claim made in the article is that getting vaccinated against COVID-19 is safe and effective and is the way out of the pandemic and towards recovery and renewal. The article encourages people to get vaccinated when it is their turn to do so. The statement was made by former President Bush and his wife Laura.	0
COVID-19	1368885882707578885	The first batch (1.1 million) AstraZeneca COVID-19 vaccines arrived in Indonesia today under the global vaccine-sharing scheme Covax Facility, co-led by WHO and global vaccine alliance. Indonesia is looking to secure at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN. The article states that Indonesia has received the first batch of 1.1 million AstraZeneca COVID-19 vaccines under the global vaccine-sharing scheme Covax Facility, which is co-led by WHO and global vaccine alliance. Indonesia is seeking to acquire at least 13.7 million doses of AstraZeneca vaccines.	0
COVID-19	1368474007578742786	We have transported and delivered the first batch of COVID-19 Vaccines to Ethiopia. The shipment has arrived today and delivered to the Ethiopian MoH in a ceremony held in our cargo terminal. We will keep on providing this mission-critical service to save lives. #FlyEthiopian https://t.co/yx3XtNq0JR. The article claims that Ethiopian Airlines has transported and delivered the first batch of COVID-19 vaccines to Ethiopia. The shipment arrived and was delivered to the Ethiopian Ministry of Health in a ceremony held at the airline's cargo terminal. The article also states that Ethiopian Airlines will continue to provide this important service to help save lives.	0
COVID-19	1369517118970982400	During the past two weeks, UNICEF and partners have delivered over 15 million COVID-19 vaccine doses to countries through COVAX. Together with @WHO, @GAVI and @CEPIVaccines, we're working to make vaccines available to everyone. https://t.co/IJq8DXs3MN. The claim is that UNICEF, along with partners such as WHO, GAVI, and CEPI Vaccines, has delivered over 15 million COVID-19 vaccine doses to countries through COVAX in the past two weeks. The article emphasizes the collective effort to make vaccines available to everyone.	0
COVID-19	1367168699464040451	After a troop of eight western lowland gorillas got sick in January, San Diego Zoo staff received experimental COVID-19 vaccines to give to great apes in their care, including bonobos and orangutans https://t.co/TVTHQID8bK. The claim made in the article is that after a troop of eight western lowland gorillas at San Diego Zoo Safari Park tested positive for COVID-19 in January, the staff received experimental vaccines and gave them to other great apes in their care, including bonobos and orangutans, to protect them from the virus.	0
COVID-19	1366958948641832963	COVID-19 vaccines have arrived in 🇰🇪 - a fantastic day! Hongera to all who made this happen @MoH_Kenya, @gavi, @WHOKenya, @UNICEF, @CEPIvaccines. We played our part - KES 84 billion to COVAX, a 🇰🇪 🇬🇧 Health Partnership, and science 🧬 between @KEMRI_Kenya &amp; @OxfordVacGroup. https://t.co/00JexjoOAa. The article states that COVID-19 vaccines have arrived in Kenya and it is a great achievement. The author congratulates the Ministry of Health Kenya, Gavi, WHO Kenya, UNICEF, and CEPI vaccines for making this happen. The author also mentions that Kenya and the UK have a health partnership and science collaboration between KEMRI Kenya and OxfordVac Group, and Kenya has contributed KES 84 billion to COVAX.	0
COVID-19	1367813077949964288	Angola 🇦🇴 Côte d'Ivoire 🇨🇮 Ghana 🇬🇭 Kenya 🇰🇪 Nigeria 🇳🇬 Rwanda 🇷🇼 Have all started rolling out COVID-19 vaccines this week through #COVAX - starting with health workers, teachers and people most at risk. @UNICEFSupply @WHO @gavi @CEPIvaccines https://t.co/DEmX5c182W. The claim made in the article is that several African countries, including Angola, Côte d'Ivoire, Ghana, Kenya, Nigeria, and Rwanda, have begun distributing COVID-19 vaccines through the COVAX program. The initial recipients of the vaccines are health workers, teachers, and individuals who are at a high risk of contracting COVID-19. The article refers to the involvement of organizations such as UNICEF, WHO, Gavi, and CEPI in the distribution of vaccines.	0
COVID-19	1368825655627046912	The Secretary to the Government of the Federation (SGF), Mr Boss Mustapha and members of the Presidential Task Force on COVID-19 will receive their doses of the Oxford-AstraZeneca COVID-19 vaccines today, the SGF Office has said in a statement.. The article claims that the Secretary to the Government of the Federation (SGF), Mr Boss Mustapha and members of the Presidential Task Force on COVID-19 are scheduled to receive their doses of the Oxford-AstraZeneca COVID-19 vaccines today.	0
COVID-19	1370098291627585537	Everyone in Wisconsin 16 and older will be eligible for COVID-19 vaccines in May, DHS deputy secretary Julie Willems Van Dijk says in a press briefing.. The claim made in the article is that all individuals aged 16 and above in the state of Wisconsin will be eligible to receive a COVID-19 vaccine in May. This means that anyone who falls within that age range can make an appointment to receive the vaccine and will not be excluded based on any other factors such as occupation or pre-existing medical conditions.	0
COVID-19	1367611051618033665	Teachers and staff in pre-K-12 schools and childcare programs under age 50 can receive a vaccine at a @kroger, @Walmart and @meijer. Teachers 50+ can be vaccinated anywhere in the state. Visit https://t.co/cfAuXPLaoM to find an eligible location. https://t.co/qLFvpkQLGF https://t.co/vav0D2QtbQ. The claim is that teachers and staff in pre-K-12 schools and childcare programs who are under the age of 50 can receive a vaccine at Kroger, Walmart, and Meijer locations. Those who are 50 and older can be vaccinated anywhere in the state. The article provides a link to find eligible vaccination locations.	0
COVID-19	1366473416115683339	New data shows that both the @Pfizer_UK and @AstraZeneca vaccines are highly effective in reducing COVID-19 infections among people aged 70 years and over. Watch Deputy Chief Medical Officer Professor Jonathan Van Tam explain 👇 Find out more: https://t.co/OTILiGq5pj https://t.co/gtjjCxzgz1. The article claims that new data shows that both the Pfizer and AstraZeneca vaccines are highly effective in reducing COVID-19 infections among people aged 70 years and over. The claim is backed up by a video of Deputy Chief Medical Officer Professor Jonathan Van Tam explaining the results. Further information about the data is available through the link provided in the tweet.	0
COVID-19	1357833978363998213	The messenger RNA technology that developed a successful #covid19 vaccine could serve as the solution for HIV, sickle cell, and malaria vaccines. https://t.co/jFwOlSOJKZ. The claim made in the article is that the messenger RNA technology used to develop a successful COVID-19 vaccine has the potential to be used to develop vaccines for other diseases like HIV, sickle cell, and malaria. This is because this technology allows for quick and efficient development of vaccines that work by instructing cells to produce a desired protein that triggers an immune response. By using this technique, vaccines for HIV, sickle cell, and malaria could potentially be developed more quickly and effectively than with traditional vaccine development methods.	0
COVID-19	1368144894305263617	Tonight, Fiji received 12,000 doses of the AstraZeneca COVID-19 vaccine through #COVAX. No nation can be safe from this virus until we all are. That is why we are working to secure more safe and effective COVID-19 vaccines and secure our people's place in the world's recovery. https://t.co/y24kZZbOG4. The article reports that Fiji has received 12,000 doses of the AstraZeneca COVID-19 vaccine through the COVAX initiative. The claim being made is that Fiji is working towards securing more safe and effective COVID-19 vaccines in order to ensure the safety of its people and contribute to the global recovery from the pandemic. The article highlights the importance of global cooperation in addressing the COVID-19 crisis and emphasizes the need for all nations to work together to combat the virus.	0
COVID-19	1370071438980448260	From a public health perspective, it is completely ridiculous and counterproductive to charge people for Covid-19 vaccines. That's why all countries (except India) are providing it free to residents. https://t.co/rAyK6WuTpA. The claim made in the article is that charging people for COVID-19 vaccines is counterproductive from a public health perspective. Most countries are providing the vaccine for free to their residents, except for India.	0
COVID-19	1370181780284698624	President Biden says they’ve made plans to buy an additional 100M COVID-19 vaccines and expect to have enough vaccine for all adults by the end of May.. The article states that President Biden has announced plans to purchase an additional 100 million COVID-19 vaccines, which will increase the total number of vaccines available to Americans. The aim is to ensure that all adults in the United States have access to a vaccine by the end of May.	0
COVID-19	1366435057343352833	Today the first University of Oxford/AstraZeneca vaccinations have been taking place in Côte d'Ivoire, helping to protect vulnerable people from COVID-19. The UK has pledged £548m to COVAX, which is working to deliver vaccines to 92 low and lower-middle income countries. https://t.co/W0rKgCyLZB. The article states that the first vaccinations using the Oxford/AstraZeneca vaccine are being administered in Côte d'Ivoire to protect vulnerable people from COVID-19. The UK has pledged £548m to COVAX, a global initiative that is working to distribute vaccines to low and lower-middle-income countries. The claim is that the UK's contribution to COVAX is helping to ensure that people in these countries have access to COVID-19 vaccines.	0
COVID-19	1367271180160405507	I’m feeling great 24 hours after taking my second dose of COVID-19 vaccine. These vaccines are safe and effective and are how we'll get past this pandemic. When you're eligible, get your vaccine and do your part to beat COVID-19. #lagov https://t.co/JRJ1tj9AyQ. The claim made in the article is that the COVID-19 vaccines are safe and effective, and getting vaccinated is necessary to overcome the pandemic. The author shares their personal experience of feeling great 24 hours after taking their second dose of the vaccine and encourages others to do their part in beating COVID-19 by getting vaccinated when eligible.	0
COVID-19	1363386810060050433	SBS has today released videos in more than 60 languages, including AUSLAN, informing communities about Australia’s COVID-19 vaccination roll-out plan, how vaccines work and how they are approved in Australia. #VaccineAustralia #COVID19 https://t.co/8fRsVxs1ND https://t.co/Wf8cwZUdpn. SBS, a broadcasting corporation in Australia, has released videos in over 60 languages, including AUSLAN, to inform communities about the country's COVID-19 vaccination roll-out plan, how vaccines work, and how they are approved in Australia. The purpose of the videos is to educate people from diverse backgrounds about the vaccine, its benefits, and help dispel misinformation that could deter individuals from getting vaccinated.	0
COVID-19	1370692800497467393	A new vaccine partnership agreed between the United States, Japan, India and Australia plans to flood Asian and Pacific island nations with “at least” 1 billion Covid vaccine doses by 2022 https://t.co/dqDsnRs9M9. The claim made in the article is that the United States, Japan, India, and Australia have agreed to form a vaccine partnership to provide Asian and Pacific island nations with 1 billion doses of Covid vaccine by 2022.	0
COVID-19	1368941922018942977	The more Covid spreads globally, the more it will mutate into strains that are more infectious, more deadly, and more resistant to vaccines. We agree with @SenBooker: To truly end the pandemic, Biden must take bold steps to ramp up global vaccine access. https://t.co/ZJG3zipdkc. The claim made in the article is that as Covid spreads globally, it will mutate into strains that are more infectious, deadly, and resistant to vaccines. Therefore, in order to truly end the pandemic, the Biden administration must take bold steps to ramp up global vaccine access.	0
COVID-19	1369247283091566599	Note; “COVID-19 vaccines are very safe with high efficacy, particularly in preventing severe disease, hospitalization and death” ~ Dr. Phionah Atuhebwe #COVIDVaccinationUG #mohdelivers. The claim made in the article is that COVID-19 vaccines are safe and effective in preventing severe disease, hospitalization, and death. This claim is attributed to Dr. Phionah Atuhebwe and is part of a campaign to encourage COVID-19 vaccination in Uganda.	0
COVID-19	1370842636089765897	President Biden, under intense pressure to donate excess coronavirus vaccines to needy nations, moved to address the global shortage in another way — by partnering with Japan, India and Australia to expand global vaccine manufacturing capacity https://t.co/nyDxDEde8A. The article claims that President Biden is addressing the global shortage of coronavirus vaccines by partnering with Japan, India, and Australia to expand global vaccine manufacturing capacity instead of donating excess vaccines to needy nations. The partnership aims to boost the production of COVID-19 vaccines for distribution in developing countries. The move is said to be under intense pressure from various quarters that have called on the US to share its vaccine surplus.	0
COVID-19	1369037738880741379	Men and women tend to respond differently to many kinds of vaccines, including the Covid-19 vaccines. Researchers say it is probably because of a mix of factors, including hormones, genes and the dosing of the shots. https://t.co/ZqAskWgJVB. The article claims that men and women have different responses to vaccines, including the Covid-19 vaccines. This is due to various factors such as hormones, genes, and dosage of the vaccines. The differences in response are likely to have implications for vaccine efficacy and effectiveness in different populations. Further research is needed to understand the underlying reasons for these differences and develop strategies to optimize vaccine response in both men and women.	0
